,forecast_date,target,target_end_date,location,location_name,type,quantile,value
11,2020-06-04,7 day ahead cum death,2020-06-11,11,District of Columbia,quantile,0.45,604.0
12,2020-06-04,7 day ahead cum death,2020-06-11,11,District of Columbia,quantile,0.5,612.0
13,2020-06-04,7 day ahead cum death,2020-06-11,11,District of Columbia,quantile,0.55,620.5
14,2020-06-04,7 day ahead cum death,2020-06-11,11,District of Columbia,quantile,0.6,629.0
15,2020-06-04,7 day ahead cum death,2020-06-11,11,District of Columbia,quantile,0.65,636.0
16,2020-06-04,7 day ahead cum death,2020-06-11,11,District of Columbia,quantile,0.7,641.0
17,2020-06-04,7 day ahead cum death,2020-06-11,11,District of Columbia,quantile,0.75,670.5
18,2020-06-04,7 day ahead cum death,2020-06-11,11,District of Columbia,quantile,0.8,690.0
19,2020-06-04,7 day ahead cum death,2020-06-11,11,District of Columbia,quantile,0.85,706.5
20,2020-06-04,7 day ahead cum death,2020-06-11,11,District of Columbia,quantile,0.9,748.0
21,2020-06-04,7 day ahead cum death,2020-06-11,11,District of Columbia,quantile,0.95,762.0
22,2020-06-04,7 day ahead cum death,2020-06-11,11,District of Columbia,quantile,0.975,798.5
23,2020-06-04,7 day ahead cum death,2020-06-11,11,District of Columbia,quantile,0.99,858.8
0,2020-06-04,7 day ahead cum death,2020-06-11,24,Maryland,point,NA,3321.2580645161293
1,2020-06-04,7 day ahead cum death,2020-06-11,24,Maryland,quantile,0.01,2561.6
2,2020-06-04,7 day ahead cum death,2020-06-11,24,Maryland,quantile,0.025,2567.0
3,2020-06-04,7 day ahead cum death,2020-06-11,24,Maryland,quantile,0.05,2619.0
4,2020-06-04,7 day ahead cum death,2020-06-11,24,Maryland,quantile,0.1,2826.0
5,2020-06-04,7 day ahead cum death,2020-06-11,24,Maryland,quantile,0.15,2886.0
6,2020-06-04,7 day ahead cum death,2020-06-11,24,Maryland,quantile,0.2,2963.0
7,2020-06-04,7 day ahead cum death,2020-06-11,24,Maryland,quantile,0.25,3002.0
8,2020-06-04,7 day ahead cum death,2020-06-11,24,Maryland,quantile,0.3,3035.0
9,2020-06-04,7 day ahead cum death,2020-06-11,24,Maryland,quantile,0.35,3097.5
10,2020-06-04,7 day ahead cum death,2020-06-11,24,Maryland,quantile,0.4,3125.0
11,2020-06-04,7 day ahead cum death,2020-06-11,24,Maryland,quantile,0.45,3207.0
12,2020-06-04,7 day ahead cum death,2020-06-11,24,Maryland,quantile,0.5,3360.0
13,2020-06-04,7 day ahead cum death,2020-06-11,24,Maryland,quantile,0.55,3420.5
14,2020-06-04,7 day ahead cum death,2020-06-11,24,Maryland,quantile,0.6,3507.0
15,2020-06-04,7 day ahead cum death,2020-06-11,24,Maryland,quantile,0.65,3514.5
16,2020-06-04,7 day ahead cum death,2020-06-11,24,Maryland,quantile,0.7,3522.0
17,2020-06-04,7 day ahead cum death,2020-06-11,24,Maryland,quantile,0.75,3540.5
18,2020-06-04,7 day ahead cum death,2020-06-11,24,Maryland,quantile,0.8,3578.0
19,2020-06-04,7 day ahead cum death,2020-06-11,24,Maryland,quantile,0.85,3630.5
20,2020-06-04,7 day ahead cum death,2020-06-11,24,Maryland,quantile,0.9,3804.0
21,2020-06-04,7 day ahead cum death,2020-06-11,24,Maryland,quantile,0.95,4252.5
22,2020-06-04,7 day ahead cum death,2020-06-11,24,Maryland,quantile,0.975,4287.75
23,2020-06-04,7 day ahead cum death,2020-06-11,24,Maryland,quantile,0.99,4319.7
0,2020-06-04,8 day ahead cum death,2020-06-12,11,District of Columbia,point,NA,627.9032258064516
1,2020-06-04,8 day ahead cum death,2020-06-12,11,District of Columbia,quantile,0.01,457.5
2,2020-06-04,8 day ahead cum death,2020-06-12,11,District of Columbia,quantile,0.025,473.25
3,2020-06-04,8 day ahead cum death,2020-06-12,11,District of Columbia,quantile,0.05,496.5
4,2020-06-04,8 day ahead cum death,2020-06-12,11,District of Columbia,quantile,0.1,534.0
5,2020-06-04,8 day ahead cum death,2020-06-12,11,District of Columbia,quantile,0.15,537.0
6,2020-06-04,8 day ahead cum death,2020-06-12,11,District of Columbia,quantile,0.2,544.0
7,2020-06-04,8 day ahead cum death,2020-06-12,11,District of Columbia,quantile,0.25,569.0
8,2020-06-04,8 day ahead cum death,2020-06-12,11,District of Columbia,quantile,0.3,582.0
9,2020-06-04,8 day ahead cum death,2020-06-12,11,District of Columbia,quantile,0.35,597.0
10,2020-06-04,8 day ahead cum death,2020-06-12,11,District of Columbia,quantile,0.4,604.0
11,2020-06-04,8 day ahead cum death,2020-06-12,11,District of Columbia,quantile,0.45,609.5
12,2020-06-04,8 day ahead cum death,2020-06-12,11,District of Columbia,quantile,0.5,619.0
13,2020-06-04,8 day ahead cum death,2020-06-12,11,District of Columbia,quantile,0.55,626.5
14,2020-06-04,8 day ahead cum death,2020-06-12,11,District of Columbia,quantile,0.6,632.0
15,2020-06-04,8 day ahead cum death,2020-06-12,11,District of Columbia,quantile,0.65,645.0
16,2020-06-04,8 day ahead cum death,2020-06-12,11,District of Columbia,quantile,0.7,647.0
17,2020-06-04,8 day ahead cum death,2020-06-12,11,District of Columbia,quantile,0.75,682.0
18,2020-06-04,8 day ahead cum death,2020-06-12,11,District of Columbia,quantile,0.8,693.0
19,2020-06-04,8 day ahead cum death,2020-06-12,11,District of Columbia,quantile,0.85,716.0
20,2020-06-04,8 day ahead cum death,2020-06-12,11,District of Columbia,quantile,0.9,761.0
21,2020-06-04,8 day ahead cum death,2020-06-12,11,District of Columbia,quantile,0.95,767.0
22,2020-06-04,8 day ahead cum death,2020-06-12,11,District of Columbia,quantile,0.975,806.75
23,2020-06-04,8 day ahead cum death,2020-06-12,11,District of Columbia,quantile,0.99,869.3
0,2020-06-04,8 day ahead cum death,2020-06-12,24,Maryland,point,NA,3370.4193548387098
1,2020-06-04,8 day ahead cum death,2020-06-12,24,Maryland,quantile,0.01,2592.8999999999996
2,2020-06-04,8 day ahead cum death,2020-06-12,24,Maryland,quantile,0.025,2603.25
3,2020-06-04,8 day ahead cum death,2020-06-12,24,Maryland,quantile,0.05,2654.0
4,2020-06-04,8 day ahead cum death,2020-06-12,24,Maryland,quantile,0.1,2876.0
5,2020-06-04,8 day ahead cum death,2020-06-12,24,Maryland,quantile,0.15,2921.5
6,2020-06-04,8 day ahead cum death,2020-06-12,24,Maryland,quantile,0.2,3003.0
7,2020-06-04,8 day ahead cum death,2020-06-12,24,Maryland,quantile,0.25,3044.5
8,2020-06-04,8 day ahead cum death,2020-06-12,24,Maryland,quantile,0.3,3078.0
9,2020-06-04,8 day ahead cum death,2020-06-12,24,Maryland,quantile,0.35,3147.5
10,2020-06-04,8 day ahead cum death,2020-06-12,24,Maryland,quantile,0.4,3172.0
11,2020-06-04,8 day ahead cum death,2020-06-12,24,Maryland,quantile,0.45,3254.5
12,2020-06-04,8 day ahead cum death,2020-06-12,24,Maryland,quantile,0.5,3419.0
13,2020-06-04,8 day ahead cum death,2020-06-12,24,Maryland,quantile,0.55,3480.5
14,2020-06-04,8 day ahead cum death,2020-06-12,24,Maryland,quantile,0.6,3556.0
15,2020-06-04,8 day ahead cum death,2020-06-12,24,Maryland,quantile,0.65,3572.0
16,2020-06-04,8 day ahead cum death,2020-06-12,24,Maryland,quantile,0.7,3577.0
17,2020-06-04,8 day ahead cum death,2020-06-12,24,Maryland,quantile,0.75,3590.5
18,2020-06-04,8 day ahead cum death,2020-06-12,24,Maryland,quantile,0.8,3613.0
19,2020-06-04,8 day ahead cum death,2020-06-12,24,Maryland,quantile,0.85,3684.5
20,2020-06-04,8 day ahead cum death,2020-06-12,24,Maryland,quantile,0.9,3861.0
21,2020-06-04,8 day ahead cum death,2020-06-12,24,Maryland,quantile,0.95,4309.0
22,2020-06-04,8 day ahead cum death,2020-06-12,24,Maryland,quantile,0.975,4360.5
23,2020-06-04,8 day ahead cum death,2020-06-12,24,Maryland,quantile,0.99,4399.2
0,2020-06-04,9 day ahead cum death,2020-06-13,11,District of Columbia,point,NA,637.2903225806451
1,2020-06-04,9 day ahead cum death,2020-06-13,11,District of Columbia,quantile,0.01,462.5
2,2020-06-04,9 day ahead cum death,2020-06-13,11,District of Columbia,quantile,0.025,478.25
3,2020-06-04,9 day ahead cum death,2020-06-13,11,District of Columbia,quantile,0.05,502.0
4,2020-06-04,9 day ahead cum death,2020-06-13,11,District of Columbia,quantile,0.1,538.0
5,2020-06-04,9 day ahead cum death,2020-06-13,11,District of Columbia,quantile,0.15,544.5
6,2020-06-04,9 day ahead cum death,2020-06-13,11,District of Columbia,quantile,0.2,550.0
7,2020-06-04,9 day ahead cum death,2020-06-13,11,District of Columbia,quantile,0.25,576.5
8,2020-06-04,9 day ahead cum death,2020-06-13,11,District of Columbia,quantile,0.3,590.0
9,2020-06-04,9 day ahead cum death,2020-06-13,11,District of Columbia,quantile,0.35,607.0
10,2020-06-04,9 day ahead cum death,2020-06-13,11,District of Columbia,quantile,0.4,611.0
11,2020-06-04,9 day ahead cum death,2020-06-13,11,District of Columbia,quantile,0.45,617.5
12,2020-06-04,9 day ahead cum death,2020-06-13,11,District of Columbia,quantile,0.5,628.0
13,2020-06-04,9 day ahead cum death,2020-06-13,11,District of Columbia,quantile,0.55,637.0
14,2020-06-04,9 day ahead cum death,2020-06-13,11,District of Columbia,quantile,0.6,639.0
15,2020-06-04,9 day ahead cum death,2020-06-13,11,District of Columbia,quantile,0.65,656.0
16,2020-06-04,9 day ahead cum death,2020-06-13,11,District of Columbia,quantile,0.7,663.0
17,2020-06-04,9 day ahead cum death,2020-06-13,11,District of Columbia,quantile,0.75,693.5
18,2020-06-04,9 day ahead cum death,2020-06-13,11,District of Columbia,quantile,0.8,707.0
19,2020-06-04,9 day ahead cum death,2020-06-13,11,District of Columbia,quantile,0.85,731.0
20,2020-06-04,9 day ahead cum death,2020-06-13,11,District of Columbia,quantile,0.9,766.0
21,2020-06-04,9 day ahead cum death,2020-06-13,11,District of Columbia,quantile,0.95,778.5
22,2020-06-04,9 day ahead cum death,2020-06-13,11,District of Columbia,quantile,0.975,820.0
23,2020-06-04,9 day ahead cum death,2020-06-13,11,District of Columbia,quantile,0.99,882.9999999999999
0,2020-06-04,9 day ahead cum death,2020-06-13,24,Maryland,point,NA,3419.2258064516127
1,2020-06-04,9 day ahead cum death,2020-06-13,24,Maryland,quantile,0.01,2626.3999999999996
2,2020-06-04,9 day ahead cum death,2020-06-13,24,Maryland,quantile,0.025,2634.5
3,2020-06-04,9 day ahead cum death,2020-06-13,24,Maryland,quantile,0.05,2684.5
4,2020-06-04,9 day ahead cum death,2020-06-13,24,Maryland,quantile,0.1,2924.0
5,2020-06-04,9 day ahead cum death,2020-06-13,24,Maryland,quantile,0.15,2961.5
6,2020-06-04,9 day ahead cum death,2020-06-13,24,Maryland,quantile,0.2,3039.0
7,2020-06-04,9 day ahead cum death,2020-06-13,24,Maryland,quantile,0.25,3084.0
8,2020-06-04,9 day ahead cum death,2020-06-13,24,Maryland,quantile,0.3,3124.0
9,2020-06-04,9 day ahead cum death,2020-06-13,24,Maryland,quantile,0.35,3199.0
10,2020-06-04,9 day ahead cum death,2020-06-13,24,Maryland,quantile,0.4,3216.0
11,2020-06-04,9 day ahead cum death,2020-06-13,24,Maryland,quantile,0.45,3297.0
12,2020-06-04,9 day ahead cum death,2020-06-13,24,Maryland,quantile,0.5,3462.0
13,2020-06-04,9 day ahead cum death,2020-06-13,24,Maryland,quantile,0.55,3533.5
14,2020-06-04,9 day ahead cum death,2020-06-13,24,Maryland,quantile,0.6,3597.0
15,2020-06-04,9 day ahead cum death,2020-06-13,24,Maryland,quantile,0.65,3622.0
16,2020-06-04,9 day ahead cum death,2020-06-13,24,Maryland,quantile,0.7,3636.0
17,2020-06-04,9 day ahead cum death,2020-06-13,24,Maryland,quantile,0.75,3652.5
18,2020-06-04,9 day ahead cum death,2020-06-13,24,Maryland,quantile,0.8,3660.0
19,2020-06-04,9 day ahead cum death,2020-06-13,24,Maryland,quantile,0.85,3744.5
20,2020-06-04,9 day ahead cum death,2020-06-13,24,Maryland,quantile,0.9,3927.0
21,2020-06-04,9 day ahead cum death,2020-06-13,24,Maryland,quantile,0.95,4364.0
22,2020-06-04,9 day ahead cum death,2020-06-13,24,Maryland,quantile,0.975,4437.5
23,2020-06-04,9 day ahead cum death,2020-06-13,24,Maryland,quantile,0.99,4478.0
0,2020-06-04,10 day ahead cum death,2020-06-14,11,District of Columbia,point,NA,646.5806451612904
1,2020-06-04,10 day ahead cum death,2020-06-14,11,District of Columbia,quantile,0.01,464.69999999999993
2,2020-06-04,10 day ahead cum death,2020-06-14,11,District of Columbia,quantile,0.025,482.25
3,2020-06-04,10 day ahead cum death,2020-06-14,11,District of Columbia,quantile,0.05,508.0
4,2020-06-04,10 day ahead cum death,2020-06-14,11,District of Columbia,quantile,0.1,546.0
5,2020-06-04,10 day ahead cum death,2020-06-14,11,District of Columbia,quantile,0.15,552.5
6,2020-06-04,10 day ahead cum death,2020-06-14,11,District of Columbia,quantile,0.2,557.0
7,2020-06-04,10 day ahead cum death,2020-06-14,11,District of Columbia,quantile,0.25,588.0
8,2020-06-04,10 day ahead cum death,2020-06-14,11,District of Columbia,quantile,0.3,599.0
9,2020-06-04,10 day ahead cum death,2020-06-14,11,District of Columbia,quantile,0.35,613.0
10,2020-06-04,10 day ahead cum death,2020-06-14,11,District of Columbia,quantile,0.4,618.0
11,2020-06-04,10 day ahead cum death,2020-06-14,11,District of Columbia,quantile,0.45,624.0
12,2020-06-04,10 day ahead cum death,2020-06-14,11,District of Columbia,quantile,0.5,639.0
13,2020-06-04,10 day ahead cum death,2020-06-14,11,District of Columbia,quantile,0.55,644.5
14,2020-06-04,10 day ahead cum death,2020-06-14,11,District of Columbia,quantile,0.6,647.0
15,2020-06-04,10 day ahead cum death,2020-06-14,11,District of Columbia,quantile,0.65,666.0
16,2020-06-04,10 day ahead cum death,2020-06-14,11,District of Columbia,quantile,0.7,675.0
17,2020-06-04,10 day ahead cum death,2020-06-14,11,District of Columbia,quantile,0.75,704.0
18,2020-06-04,10 day ahead cum death,2020-06-14,11,District of Columbia,quantile,0.8,719.0
19,2020-06-04,10 day ahead cum death,2020-06-14,11,District of Columbia,quantile,0.85,745.0
20,2020-06-04,10 day ahead cum death,2020-06-14,11,District of Columbia,quantile,0.9,773.0
21,2020-06-04,10 day ahead cum death,2020-06-14,11,District of Columbia,quantile,0.95,796.0
22,2020-06-04,10 day ahead cum death,2020-06-14,11,District of Columbia,quantile,0.975,837.0
23,2020-06-04,10 day ahead cum death,2020-06-14,11,District of Columbia,quantile,0.99,896.3999999999999
0,2020-06-04,10 day ahead cum death,2020-06-14,24,Maryland,point,NA,3469.7741935483873
1,2020-06-04,10 day ahead cum death,2020-06-14,24,Maryland,quantile,0.01,2658.1
2,2020-06-04,10 day ahead cum death,2020-06-14,24,Maryland,quantile,0.025,2670.25
3,2020-06-04,10 day ahead cum death,2020-06-14,24,Maryland,quantile,0.05,2729.5
4,2020-06-04,10 day ahead cum death,2020-06-14,24,Maryland,quantile,0.1,2962.0
5,2020-06-04,10 day ahead cum death,2020-06-14,24,Maryland,quantile,0.15,3002.0
6,2020-06-04,10 day ahead cum death,2020-06-14,24,Maryland,quantile,0.2,3071.0
7,2020-06-04,10 day ahead cum death,2020-06-14,24,Maryland,quantile,0.25,3133.0
8,2020-06-04,10 day ahead cum death,2020-06-14,24,Maryland,quantile,0.3,3177.0
9,2020-06-04,10 day ahead cum death,2020-06-14,24,Maryland,quantile,0.35,3247.0
10,2020-06-04,10 day ahead cum death,2020-06-14,24,Maryland,quantile,0.4,3259.0
11,2020-06-04,10 day ahead cum death,2020-06-14,24,Maryland,quantile,0.45,3342.5
12,2020-06-04,10 day ahead cum death,2020-06-14,24,Maryland,quantile,0.5,3508.0
13,2020-06-04,10 day ahead cum death,2020-06-14,24,Maryland,quantile,0.55,3587.0
14,2020-06-04,10 day ahead cum death,2020-06-14,24,Maryland,quantile,0.6,3639.0
15,2020-06-04,10 day ahead cum death,2020-06-14,24,Maryland,quantile,0.65,3682.5
16,2020-06-04,10 day ahead cum death,2020-06-14,24,Maryland,quantile,0.7,3694.0
17,2020-06-04,10 day ahead cum death,2020-06-14,24,Maryland,quantile,0.75,3711.0
18,2020-06-04,10 day ahead cum death,2020-06-14,24,Maryland,quantile,0.8,3728.0
19,2020-06-04,10 day ahead cum death,2020-06-14,24,Maryland,quantile,0.85,3783.0
20,2020-06-04,10 day ahead cum death,2020-06-14,24,Maryland,quantile,0.9,3995.0
21,2020-06-04,10 day ahead cum death,2020-06-14,24,Maryland,quantile,0.95,4426.0
22,2020-06-04,10 day ahead cum death,2020-06-14,24,Maryland,quantile,0.975,4511.25
23,2020-06-04,10 day ahead cum death,2020-06-14,24,Maryland,quantile,0.99,4560.3
0,2020-06-04,11 day ahead cum death,2020-06-15,11,District of Columbia,point,NA,654.1612903225806
1,2020-06-04,11 day ahead cum death,2020-06-15,11,District of Columbia,quantile,0.01,466.9
2,2020-06-04,11 day ahead cum death,2020-06-15,11,District of Columbia,quantile,0.025,486.25
3,2020-06-04,11 day ahead cum death,2020-06-15,11,District of Columbia,quantile,0.05,514.0
4,2020-06-04,11 day ahead cum death,2020-06-15,11,District of Columbia,quantile,0.1,552.0
5,2020-06-04,11 day ahead cum death,2020-06-15,11,District of Columbia,quantile,0.15,560.0
6,2020-06-04,11 day ahead cum death,2020-06-15,11,District of Columbia,quantile,0.2,566.0
7,2020-06-04,11 day ahead cum death,2020-06-15,11,District of Columbia,quantile,0.25,596.0
8,2020-06-04,11 day ahead cum death,2020-06-15,11,District of Columbia,quantile,0.3,612.0
9,2020-06-04,11 day ahead cum death,2020-06-15,11,District of Columbia,quantile,0.35,619.5
10,2020-06-04,11 day ahead cum death,2020-06-15,11,District of Columbia,quantile,0.4,623.0
11,2020-06-04,11 day ahead cum death,2020-06-15,11,District of Columbia,quantile,0.45,631.0
12,2020-06-04,11 day ahead cum death,2020-06-15,11,District of Columbia,quantile,0.5,648.0
13,2020-06-04,11 day ahead cum death,2020-06-15,11,District of Columbia,quantile,0.55,649.5
14,2020-06-04,11 day ahead cum death,2020-06-15,11,District of Columbia,quantile,0.6,654.0
15,2020-06-04,11 day ahead cum death,2020-06-15,11,District of Columbia,quantile,0.65,673.0
16,2020-06-04,11 day ahead cum death,2020-06-15,11,District of Columbia,quantile,0.7,683.0
17,2020-06-04,11 day ahead cum death,2020-06-15,11,District of Columbia,quantile,0.75,713.5
18,2020-06-04,11 day ahead cum death,2020-06-15,11,District of Columbia,quantile,0.8,728.0
19,2020-06-04,11 day ahead cum death,2020-06-15,11,District of Columbia,quantile,0.85,751.0
20,2020-06-04,11 day ahead cum death,2020-06-15,11,District of Columbia,quantile,0.9,780.0
21,2020-06-04,11 day ahead cum death,2020-06-15,11,District of Columbia,quantile,0.95,808.5
22,2020-06-04,11 day ahead cum death,2020-06-15,11,District of Columbia,quantile,0.975,850.25
23,2020-06-04,11 day ahead cum death,2020-06-15,11,District of Columbia,quantile,0.99,908.2999999999998
0,2020-06-04,11 day ahead cum death,2020-06-15,24,Maryland,point,NA,3517.935483870968
1,2020-06-04,11 day ahead cum death,2020-06-15,24,Maryland,quantile,0.01,2689.7
2,2020-06-04,11 day ahead cum death,2020-06-15,24,Maryland,quantile,0.025,2702.75
3,2020-06-04,11 day ahead cum death,2020-06-15,24,Maryland,quantile,0.05,2765.5
4,2020-06-04,11 day ahead cum death,2020-06-15,24,Maryland,quantile,0.1,2999.0
5,2020-06-04,11 day ahead cum death,2020-06-15,24,Maryland,quantile,0.15,3034.5
6,2020-06-04,11 day ahead cum death,2020-06-15,24,Maryland,quantile,0.2,3104.0
7,2020-06-04,11 day ahead cum death,2020-06-15,24,Maryland,quantile,0.25,3175.5
8,2020-06-04,11 day ahead cum death,2020-06-15,24,Maryland,quantile,0.3,3218.0
9,2020-06-04,11 day ahead cum death,2020-06-15,24,Maryland,quantile,0.35,3304.0
10,2020-06-04,11 day ahead cum death,2020-06-15,24,Maryland,quantile,0.4,3320.0
11,2020-06-04,11 day ahead cum death,2020-06-15,24,Maryland,quantile,0.45,3380.5
12,2020-06-04,11 day ahead cum death,2020-06-15,24,Maryland,quantile,0.5,3579.0
13,2020-06-04,11 day ahead cum death,2020-06-15,24,Maryland,quantile,0.55,3633.5
14,2020-06-04,11 day ahead cum death,2020-06-15,24,Maryland,quantile,0.6,3682.0
15,2020-06-04,11 day ahead cum death,2020-06-15,24,Maryland,quantile,0.65,3726.5
16,2020-06-04,11 day ahead cum death,2020-06-15,24,Maryland,quantile,0.7,3747.0
17,2020-06-04,11 day ahead cum death,2020-06-15,24,Maryland,quantile,0.75,3757.0
18,2020-06-04,11 day ahead cum death,2020-06-15,24,Maryland,quantile,0.8,3768.0
19,2020-06-04,11 day ahead cum death,2020-06-15,24,Maryland,quantile,0.85,3850.0
20,2020-06-04,11 day ahead cum death,2020-06-15,24,Maryland,quantile,0.9,4061.0
