state_code,state_fips,state_name,county_fips,county_name,county_population,last_updated,date,weekday,covid,grade_total,n_grade_total,daily_distance_diff,grade_distance,n_grade_distance,daily_visitation_diff,grade_visitation,n_grade_visitation,encounters_rate,encounters_rate_norm,daily_encounter_diff,AverageDiff
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,4/22/2020,4,POST,C+,3.3,-0.570599868,B,4,-0.870112736,A,5,23.3964005,0.095253461,-0.904746539,-0.781819715
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,4/23/2020,5,POST,C+,3.3,-0.606060154,B,4,-0.800331798,A,5,20.5703715,0.083747886,-0.916252114,-0.774214689
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,4/24/2020,6,POST,C+,3.3,-0.637856838,B,4,-0.790952345,A,5,26.55830034,0.108126462,-0.891873538,-0.773560907
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,4/25/2020,7,POST,C+,3.3,-0.624780757,B,4,-0.773047117,A,5,15.75504435,0.064143307,-0.935856693,-0.777894856
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,4/26/2020,1,POST,B-,3.7,-0.732283642,A,5,-0.833351944,A,5,10.69419758,0.043539147,-0.956460853,-0.840698813
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,4/27/2020,2,POST,C,3,-0.538962997,C,3,-0.789584967,A,5,14.91517084,0.060723941,-0.939276059,-0.755941341
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,4/28/2020,3,POST,C,3,-0.547687634,C,3,-0.801845778,A,5,15.925926,0.064839015,-0.935160985,-0.761564799
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,4/29/2020,4,POST,C,3,-0.531737944,C,3,-0.791000607,A,5,15.83793177,0.064480765,-0.935519235,-0.752752595
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,4/30/2020,5,POST,C+,3.3,-0.5997294,B,4,-0.751972328,A,5,11.87347741,0.048340334,-0.951659666,-0.767787131
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,5/1/2020,6,POST,C+,3.3,-0.599810066,B,4,-0.756192886,A,5,12.67406777,0.051599767,-0.948400233,-0.768134395
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,5/2/2020,7,POST,C+,3.3,-0.57425063,B,4,-0.78255281,A,5,9.590341381,0.039045032,-0.960954968,-0.772586136
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,5/3/2020,1,POST,C+,3.3,-0.666060927,B,4,-0.848868707,A,5,7.342560181,0.02989367,-0.97010633,-0.828345321
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,5/4/2020,2,POST,C+,3.3,-0.569125173,B,4,-0.745875044,A,5,16.69548269,0.067972101,-0.932027899,-0.749009372
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,5/5/2020,3,POST,C,3,-0.53933859,C,3,-0.752355586,A,5,19.05836349,0.077592067,-0.922407933,-0.738034036
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,5/6/2020,4,POST,C+,3.3,-0.566547375,B,4,-0.751335426,A,5,20.25099958,0.082447631,-0.917552369,-0.745145057
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,5/7/2020,5,POST,C+,3.3,-0.550787417,B,4,-0.734707427,A,5,22.39782311,0.091187965,-0.908812035,-0.731435626
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,5/8/2020,6,POST,C,3,-0.525545732,C,3,-0.753178259,A,5,20.24903542,0.082439634,-0.917560366,-0.732094786
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,5/9/2020,7,POST,C,3,-0.521134746,C,3,-0.774459065,A,5,15.68944151,0.063876219,-0.936123781,-0.743905864
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,5/10/2020,1,POST,C,3,-0.547890341,C,3,-0.75752989,A,5,14.05683426,0.057229406,-0.942770594,-0.749396942
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,5/11/2020,2,POST,C,3,-0.469633257,C,3,-0.722716858,A,5,18.4101917,0.074953174,-0.925046826,-0.70579898
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,5/12/2020,3,POST,C,3,-0.542019944,C,3,-0.760909105,A,5,18.52254148,0.075410582,-0.924589418,-0.742506156
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,5/13/2020,4,POST,C,3,-0.488988759,C,3,-0.741501795,A,5,18.79202381,0.076507722,-0.923492278,-0.717994277
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,5/14/2020,5,POST,C,3,-0.50946157,C,3,-0.754501218,A,5,20.93216921,0.085220868,-0.914779132,-0.726247306
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,5/15/2020,6,POST,C,3,-0.508595789,C,3,-0.706033029,A,5,25.4764427,0.103721909,-0.896278091,-0.703635636
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,5/16/2020,7,POST,C,3,-0.45719412,C,3,-0.762714221,A,5,15.46867027,0.062977396,-0.937022604,-0.718976982
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,5/17/2020,1,POST,C+,3.3,-0.575189519,B,4,-0.796263901,A,5,10.2789748,0.041848656,-0.958151344,-0.776534921
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,5/18/2020,2,POST,C,3,-0.485992265,C,3,-0.738171026,A,5,18.2149545,0.074158307,-0.925841693,-0.716668328
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,5/19/2020,3,POST,C,3,-0.546010615,C,3,-0.722646271,A,5,21.93978172,0.089323147,-0.910676853,-0.72644458
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,5/20/2020,4,POST,C,3,-0.486256747,C,3,-0.739279804,A,5,20.45487907,0.083277683,-0.916722317,-0.714086289
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,5/21/2020,5,POST,C,3,-0.409384411,C,3,-0.763235077,A,5,18.14660184,0.073880024,-0.926119976,-0.699579822
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,5/22/2020,6,POST,C,3,-0.468609581,C,3,-0.714925862,A,5,20.96006024,0.08533442,-0.91466558,-0.699400341
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,5/23/2020,7,POST,C-,2.7,-0.394949632,D,2,-0.742725881,A,5,16.56624116,0.067445922,-0.932554078,-0.69007653
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,5/24/2020,1,POST,C,3,-0.548831553,C,3,-0.754105615,A,5,13.38980656,0.054513745,-0.945486255,-0.749474474
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,5/25/2020,2,POST,C,3,-0.462149972,C,3,-0.762705479,A,5,15.54802221,0.06330046,-0.93669954,-0.72051833
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,5/26/2020,3,POST,C,3,-0.451270812,C,3,-0.734377996,A,5,19.80592162,0.080635591,-0.919364409,-0.701671072
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,5/27/2020,4,POST,C,3,-0.400905329,C,3,-0.732871741,A,5,19.98191008,0.08135209,-0.91864791,-0.68414166
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,5/28/2020,5,POST,C,3,-0.45459398,C,3,-0.736342649,A,5,19.53565362,0.079535252,-0.920464748,-0.703800459
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,5/29/2020,6,POST,F,1.3,-0.373469201,D,2,-0.097909272,F,1,31.87763016,0.12978298,-0.87021702,-0.447198497
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,5/30/2020,7,POST,D+,2.3,-0.438033888,C,3,-0.644759479,C,3,17.56991381,0.071532161,-0.928467839,-0.670420402
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,5/31/2020,1,POST,C,3,-0.553241839,B,4,-0.671641791,B,4,15.58584829,0.063454461,-0.936545539,-0.72047639
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,6/1/2020,2,POST,D,2,-0.472052925,C,3,-0.593701465,D,2,26.59483958,0.108275224,-0.891724776,-0.652493056
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,6/2/2020,3,POST,C-,2.7,-0.463267683,C,3,-0.682891062,B,4,21.76933276,0.088629201,-0.911370799,-0.685843181
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,6/3/2020,4,POST,D+,2.3,-0.44519413,C,3,-0.641723828,C,3,30.39587965,0.123750349,-0.876249651,-0.654389203
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,6/4/2020,5,POST,C-,2.7,-0.452298377,C,3,-0.671459832,B,4,25.92714673,0.105556855,-0.894443145,-0.672733785
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,6/5/2020,6,POST,D+,2.3,-0.491828417,C,3,-0.617910279,C,3,28.03222459,0.114127231,-0.885872769,-0.665203822
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,6/6/2020,7,POST,D+,2.3,-0.441109195,C,3,-0.617939589,C,3,32.96733593,0.134219485,-0.865780515,-0.641609766
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,6/7/2020,1,POST,C-,2.7,-0.526214891,C,3,-0.67329603,B,4,16.07079237,0.065428808,-0.934571192,-0.711360705
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,6/8/2020,2,POST,D,2,-0.436031884,C,3,-0.588742292,D,2,24.50005112,0.099746739,-0.900253261,-0.641675812
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,6/9/2020,3,POST,D,2,-0.385330466,D,2,-0.617710206,C,3,24.3788151,0.099253152,-0.900746848,-0.63459584
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,6/10/2020,4,POST,D+,2.3,-0.435942969,C,3,-0.647596233,C,3,21.70513583,0.088367837,-0.911632163,-0.665057122
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,6/11/2020,5,POST,C-,2.7,-0.482009435,C,3,-0.655690715,B,4,23.2243887,0.094553151,-0.905446849,-0.681049
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,6/12/2020,6,POST,D+,2.3,-0.444605261,C,3,-0.614744606,C,3,27.78751572,0.113130951,-0.886869049,-0.648739639
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,6/13/2020,7,POST,D,2,-0.350574101,D,2,-0.603142655,C,3,21.43940078,0.087285953,-0.912714047,-0.622143601
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,6/14/2020,1,POST,C-,2.7,-0.467467882,C,3,-0.666778328,B,4,15.15794329,0.061712337,-0.938287663,-0.690844624
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,6/15/2020,2,POST,D+,2.3,-0.45087262,C,3,-0.611093171,C,3,23.26442791,0.094716162,-0.905283838,-0.655749876
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,6/16/2020,3,POST,D+,2.3,-0.447147586,C,3,-0.635100519,C,3,24.43227527,0.099470804,-0.900529196,-0.660925767
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,6/17/2020,4,POST,D+,2.3,-0.461020759,C,3,-0.647450745,C,3,23.7466878,0.096679581,-0.903320419,-0.670597308
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,6/18/2020,5,POST,C-,2.7,-0.443963777,C,3,-0.66348654,B,4,23.45612398,0.095496612,-0.904503388,-0.670651235
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,6/19/2020,6,POST,D+,2.3,-0.405877034,C,3,-0.62676535,C,3,33.3827147,0.135910611,-0.864089389,-0.632243924
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,6/20/2020,7,POST,D+,2.3,-0.418220858,C,3,-0.643390316,C,3,17.35830998,0.070670661,-0.929329339,-0.663646838
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,6/21/2020,1,POST,C-,2.7,-0.420015665,C,3,-0.66070727,B,4,13.5069413,0.054990634,-0.945009366,-0.6752441
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,6/22/2020,2,POST,D+,2.3,-0.440343439,C,3,-0.62653965,C,3,20.77797105,0.084593083,-0.915406917,-0.660763336
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,6/23/2020,3,POST,D+,2.3,-0.425505906,C,3,-0.6132469,C,3,23.79813482,0.096889036,-0.903110964,-0.647287923
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,6/24/2020,4,POST,D,2,-0.370479065,D,2,-0.601569281,C,3,26.08976405,0.106218917,-0.893781083,-0.621943143
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,6/25/2020,5,POST,C-,2.7,-0.418596814,C,3,-0.652844922,B,4,24.16788232,0.098394384,-0.901605616,-0.65768245
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,6/26/2020,6,POST,D-,1.7,-0.378844997,D,2,-0.587405282,D,2,28.38989322,0.115583402,-0.884416598,-0.616888959
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,6/27/2020,7,POST,D,2,-0.28914663,D,2,-0.614595126,C,3,16.38730339,0.066717415,-0.933282585,-0.612341447
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,6/28/2020,1,POST,D,2,-0.384495311,D,2,-0.607788158,C,3,14.39138269,0.058591449,-0.941408551,-0.644564007
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,6/29/2020,2,POST,D-,1.7,-0.377232115,D,2,-0.595700512,D,2,19.97495017,0.081323754,-0.918676246,-0.630536291
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,6/30/2020,3,POST,D-,1.7,-0.365000077,D,2,-0.596305681,D,2,24.50966948,0.099785898,-0.900214102,-0.62050662
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,7/1/2020,4,POST,D-,1.7,-0.321264194,D,2,-0.599181964,D,2,25.83208158,0.105169817,-0.894830183,-0.605092113
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,7/2/2020,5,POST,D,2,-0.330139992,D,2,-0.62970463,C,3,25.22701989,0.102706437,-0.897293563,-0.619046062
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,7/3/2020,6,POST,D+,2.3,-0.39388406,D,2,-0.651511719,B,4,20.32635568,0.082754427,-0.917245573,-0.654213784
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,7/4/2020,7,POST,D+,2.3,-0.37374889,D,2,-0.664933227,B,4,21.53043964,0.087656598,-0.912343402,-0.650341839
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,7/5/2020,1,POST,D,2,-0.369659404,D,2,-0.637018565,C,3,13.79325516,0.0561563,-0.9438437,-0.65017389
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,7/6/2020,2,POST,D-,1.7,-0.331137013,D,2,-0.59344774,D,2,22.45402549,0.091416781,-0.908583219,-0.611055991
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,7/7/2020,3,POST,D,2,-0.3655941,D,2,-0.626422636,C,3,24.03859372,0.097868013,-0.902131987,-0.631382907
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,7/8/2020,4,POST,D,2,-0.348045006,D,2,-0.623901611,C,3,25.14761253,0.102383147,-0.897616853,-0.623187823
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,7/9/2020,5,POST,D,2,-0.386829539,D,2,-0.622650359,C,3,24.20657942,0.098551931,-0.901448069,-0.636975989
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,7/10/2020,6,POST,D+,2.3,-0.433266733,C,3,-0.615462075,C,3,25.14917831,0.102389522,-0.897610478,-0.648779762
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,7/11/2020,7,POST,D,2,-0.314941267,D,2,-0.612491465,C,3,17.39946759,0.070838226,-0.929161774,-0.618864836
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,7/12/2020,1,POST,D+,2.3,-0.347230043,D,2,-0.669664975,B,4,12.06553001,0.049122235,-0.950877765,-0.655924261
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,7/13/2020,2,POST,D-,1.7,-0.381405098,D,2,-0.569566822,D,2,24.20389523,0.098541003,-0.901458997,-0.617476972
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,7/14/2020,3,POST,D,2,-0.426996752,C,3,-0.598765336,D,2,24.91229833,0.101425116,-0.898574884,-0.641445657
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,7/15/2020,4,POST,D+,2.3,-0.437244838,C,3,-0.62691717,C,3,29.01016534,0.118108708,-0.881891292,-0.648684433
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,7/16/2020,5,POST,D+,2.3,-0.444127376,C,3,-0.602900934,C,3,27.57792503,0.112277647,-0.887722353,-0.644916888
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,7/17/2020,6,POST,D-,1.7,-0.4744893,C,3,-0.548913728,F,1,33.30688626,0.135601892,-0.864398108,-0.629267045
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,7/18/2020,7,POST,D-,1.7,-0.266184066,D,2,-0.576180145,D,2,23.2619674,0.094706145,-0.905293855,-0.582552689
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,7/19/2020,1,POST,D+,2.3,-0.413527967,C,3,-0.639450296,C,3,15.38677069,0.062643959,-0.937356041,-0.663444768
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,7/20/2020,2,POST,D,2,-0.426541436,C,3,-0.553382233,D,2,24.03277797,0.097844336,-0.902155664,-0.627359778
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,7/21/2020,3,POST,D,2,-0.412692008,C,3,-0.584960868,D,2,25.73455593,0.104772762,-0.895227238,-0.630960038
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,7/22/2020,4,POST,D+,2.3,-0.44888567,C,3,-0.615046713,C,3,27.21309855,0.110792334,-0.889207666,-0.651046683
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,7/23/2020,5,POST,D,2,-0.449296752,C,3,-0.5972347,D,2,28.6319179,0.116568754,-0.883431246,-0.643320899
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,7/24/2020,6,POST,D,2,-0.428091747,C,3,-0.568083982,D,2,29.50293832,0.120114928,-0.879885072,-0.6253536
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,7/25/2020,7,POST,D-,1.7,-0.340051337,D,2,-0.562388689,D,2,23.95627849,0.097532885,-0.902467115,-0.601635714
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,7/26/2020,1,POST,D,2,-0.424539512,C,3,-0.569682758,D,2,16.55663119,0.067406797,-0.932593203,-0.642271824
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,7/27/2020,2,POST,D,2,-0.413356579,C,3,-0.565660992,D,2,23.67488565,0.096387254,-0.903612746,-0.627543439
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,7/28/2020,3,POST,D,2,-0.513460598,C,3,-0.580545926,D,2,28.89317929,0.117632424,-0.882367576,-0.658791367
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,7/29/2020,4,POST,D,2,-0.486851121,C,3,-0.578569031,D,2,48.18402243,0.196170983,-0.803829017,-0.623083056
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,7/29/2020,4,POST,D,2,-0.486851121,C,3,-0.578569031,D,2,48.18402243,0.196170983,-0.803829017,-0.623083056
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,7/30/2020,5,POST,D+,2.3,-0.453765831,C,3,-0.609752387,C,3,49.06533226,0.199759048,-0.800240952,-0.621253057
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,7/30/2020,5,POST,D+,2.3,-0.453765831,C,3,-0.609752387,C,3,49.06533226,0.199759048,-0.800240952,-0.621253057
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,7/31/2020,6,POST,D,2,-0.401586354,C,3,-0.572590187,D,2,31.02017805,0.126292047,-0.873707953,-0.615961498
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,8/1/2020,7,POST,D,2,-0.423814158,C,3,-0.569077616,D,2,47.02825394,0.191465518,-0.808534482,-0.600475419
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,8/2/2020,1,POST,D+,2.3,-0.526350459,C,3,-0.607788158,C,3,50.21215344,0.204428086,-0.795571914,-0.643236843
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,8/3/2020,2,POST,D,2,-0.488230833,C,3,-0.552805585,D,2,46.76050575,0.190375438,-0.809624562,-0.616886993
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,8/4/2020,3,POST,D+,2.3,-0.504622073,C,3,-0.615927647,C,3,45.81410426,0.186522366,-0.813477634,-0.644675785
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,8/5/2020,4,POST,D+,2.3,-0.510847488,C,3,-0.616263518,C,3,46.87771548,0.190852632,-0.809147368,-0.645419458
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,8/6/2020,5,POST,C-,2.7,-0.55725593,B,4,-0.635465935,C,3,42.16494474,0.17166559,-0.82833441,-0.673685425
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,8/7/2020,6,POST,D+,2.3,-0.545516627,C,3,-0.613341137,C,3,43.97744563,0.179044802,-0.820955198,-0.659937654
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,8/8/2020,7,POST,D,2,-0.445594127,C,3,-0.586798282,D,2,32.47657609,0.132221461,-0.867778539,-0.633390316
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,8/9/2020,1,POST,D+,2.3,-0.488546611,C,3,-0.645058167,C,3,21.46445324,0.087387949,-0.912612051,-0.682072276
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,8/10/2020,2,POST,D+,2.3,-0.527732858,C,3,-0.601905245,C,3,43.15474067,0.175695334,-0.824304666,-0.651314256
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,8/11/2020,3,POST,C-,2.7,-0.477147774,C,3,-0.650500999,B,4,33.52609531,0.136494355,-0.863505645,-0.663718139
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,8/12/2020,4,POST,C-,2.7,-0.451762345,C,3,-0.652886687,B,4,21.00008797,0.085497385,-0.914502615,-0.673050549
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,8/13/2020,5,POST,C-,2.7,-0.432662939,C,3,-0.661895685,B,4,36.45186498,0.148406003,-0.851593997,-0.64871754
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,8/14/2020,6,POST,D,2,-0.400405654,C,3,-0.560884123,D,2,32.70965346,0.133170386,-0.866829614,-0.60937313
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,8/15/2020,7,POST,D+,2.3,-0.418694254,C,3,-0.607485466,C,3,32.56716758,0.132590285,-0.867409715,-0.631196478
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,8/16/2020,1,POST,D+,2.3,-0.477333165,C,3,-0.64521532,C,3,28.12617132,0.114509715,-0.885490285,-0.669346257
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,8/17/2020,2,POST,D+,2.3,-0.459809233,C,3,-0.601705341,C,3,29.78880481,0.121278773,-0.878721227,-0.646745267
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,8/18/2020,3,POST,D,2,-0.391945966,D,2,-0.640620925,C,3,32.68504837,0.133070212,-0.866929788,-0.63316556
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,8/19/2020,4,POST,D+,2.3,-0.349015307,D,2,-0.661496901,B,4,20.48159147,0.083386437,-0.916613563,-0.642375257
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,8/20/2020,5,POST,D,2,-0.377907694,D,2,-0.626922218,C,3,15.15235122,0.06168957,-0.93831043,-0.647713447
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,8/21/2020,6,POST,D-,1.7,-0.373605971,D,2,-0.563961685,D,2,16.13722614,0.065699279,-0.934300721,-0.623956126
DC,11,District of Columbia,11001,District of Columbia,702455,2021-01-25 13:52:04.598522 UTC,8/22/2020,7,POST,D-,1.7,-0.259524013,D,2,-0.58217736,D,2,10.97418213,0.044679045,-0.955320955,-0.599007443
