key,startdate,AG04AsymptomaticRate,AG04HospRate,AG04MortalityRate,AG517AsymptomaticRate,AG517HospRate,AG517MortalityRate,AG1849AsymptomaticRate,AG1849HospRate,AG1849MortalityRate,AG5064AsymptomaticRate,AG5064HospRate,AG5064MortalityRate,AG65AsymptomaticRate,AG65HospRate,AG65MortalityRate,IncubationTime,mildContagiousTime,symptomaticTime,hospitalSymptomaticTime,ICURate,ICUtime,PostICUTime,preHospTime,EDVisit,preContagiousTime,postContagiousTime,NumInfStart,householdcontactRate,ProbabilityOfTransmissionPerContact,symptomaticContactRateReduction,hospitalSymptomaticContactRateReduction,ImportationRate,InterventionRate,InterventionRateLow,InterventionMobilityEffect,AsymptomaticReducationTrans,InterventionPerIncrease,locked,InterventionEndPerIncrease
176,2/6/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.893209473,0.092063736,0.05503552,0.732927621,0.25651096,0.200062427,0.763959161,0.56248445,0.462997147,2.414189462,5.397676622,8.711263807,5.511045934,0.414097768,15.71601845,4.060670143,6.703888035,0.205939015,1.834260017,1.204065537,88,36,0.040296331,0.830055834,0.756697678,9,0.113279279,0.489218117,0.75,0.543070613,0.14,0,0.7
146,2/6/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.862289273,0.081826779,0.09375031,0.733651377,0.252654172,0.190897564,0.884284527,0.5746321,0.431027743,2.006823742,5.474444713,9.372588057,5.298794064,0.403911243,14.44842502,3.329046062,5.184752946,0.242826168,1.884559003,1.233258311,23,36,0.041296829,0.800215157,0.638715454,7,0.137604938,0.508685021,0.75,0.577269558,0.17,0,0.5
195,2/6/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.850923263,0.114369058,0.093362783,0.734596672,0.237130092,0.214195432,0.805701308,0.566536724,0.447978492,2.880293943,4.29108365,8.832161741,6.92491493,0.437395126,16.04099046,3.242515019,6.950239097,0.356875093,2.768752459,1.174865746,39,36,0.038821855,0.700342434,0.593923066,3,0.184735806,0.575263671,0.75,0.80254569,0.5,0,0.9
13,2/6/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.860426521,0.092489095,0.092202849,0.748784134,0.237056899,0.182816969,0.888303355,0.50915618,0.496003799,2.484172096,4.397013601,9.369459997,6.663443684,0.428910801,16.6943655,4.809400333,5.985710977,0.210213415,1.056080796,1.16362538,77,36,0.041322682,0.630452865,0.801898608,7,0.237091247,0.535368955,0.75,0.675040204,0.44,0,0.3
143,2/6/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.915434093,0.111222928,0.081534932,0.780275618,0.247341014,0.232024076,0.853332149,0.539637962,0.47991097,3.001782452,4.254249084,8.127916142,6.370049295,0.434426916,16.75442608,3.436751047,7.329569265,0.372638797,2.060883656,1.018394629,94,36,0.04092343,0.795929043,0.561844955,5,0.106856065,0.533232995,0.75,0.827878591,0.37,0,0.2
4,2/6/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.892878804,0.081161972,0.052102458,0.854761814,0.240506657,0.206798976,0.882290781,0.520387054,0.477041989,2.238016043,5.459697417,8.746199642,5.896697683,0.412523773,16.06318714,4.84487431,5.548016035,0.391083765,1.802530824,1.611157488,67,36,0.039931065,0.808371576,0.648629714,5,0.230068896,0.483312703,0.75,0.639920239,0.29,0,0.8
38,2/6/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.891543502,0.101405202,0.069485581,0.888644077,0.236909385,0.17358607,0.824160613,0.598309035,0.40539916,2.145855751,4.49449426,8.878728281,6.056178966,0.432992448,16.51146457,4.670278355,5.356007681,0.245796597,2.481283683,1.072781444,19,36,0.040657294,0.682463796,0.686335443,8,0.237585362,0.532536598,0.75,0.675799265,0.27,0,0.4
424,2/6/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.913697655,0.113146521,0.087732826,0.8893928,0.269296945,0.204702679,0.844327583,0.508394335,0.472688505,2.649863818,4.674955186,9.144049303,6.287038258,0.428719164,16.40149521,3.042038552,7.301288444,0.259141839,1.684469843,1.555497753,74,36,0.040222036,0.845339585,0.733675445,10,0.232526329,0.474761628,0.75,0.705614584,0.15,0,0.6
260,2/6/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.917501825,0.119753774,0.081963656,0.897825641,0.236832809,0.185563338,0.717012108,0.511608314,0.434588366,3.197139415,5.269899152,9.515264159,6.113071062,0.442423894,16.26788796,3.290627397,5.907183922,0.372786272,2.36946848,1.469856764,92,36,0.041635483,0.819236043,0.615279644,10,0.104463922,0.513491847,0.75,0.596896377,0.27,0,1
238,2/7/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.873412243,0.104367537,0.099331497,0.710848741,0.256940199,0.166842874,0.710796437,0.588780098,0.499467097,2.86020713,5.989965121,8.738719117,5.008238623,0.436414367,15.41294553,4.550836946,6.013447892,0.245797061,2.043842583,1.876360736,73,36,0.039032371,0.636447392,0.748616623,4,0.100108887,0.54805905,0.75,0.6014948,0.14,0,0.5
135,2/7/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.866116597,0.094114335,0.098995768,0.722096257,0.259028522,0.2202761,0.70111542,0.580580991,0.479017475,2.122143086,4.586831765,9.454785024,6.124653525,0.432450843,15.55620616,4.744595518,7.375480621,0.335506108,1.035270247,1.546190983,68,36,0.03983681,0.725016414,0.857924709,9,0.211018258,0.57249408,0.75,0.513412382,0.43,0,0.9
248,2/7/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.863814122,0.111439029,0.090704769,0.735614335,0.243259062,0.248046131,0.812812021,0.502149945,0.465750069,2.649723927,4.118388455,9.564955701,5.13714129,0.426436652,14.26083629,4.751567727,7.526161237,0.20947081,1.404058485,1.463107453,45,36,0.039061276,0.788301082,0.842775985,9,0.173704762,0.451298758,0.75,0.695421728,0.34,0,0.9
149,2/7/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.921018603,0.092952066,0.088607448,0.750018916,0.265909407,0.185243161,0.791681635,0.521790564,0.402194076,2.318846083,4.051395263,8.243498037,5.858633014,0.402570228,15.0966786,3.618904716,7.656522263,0.207977655,2.145184881,1.175885242,2,36,0.039942418,0.819628044,0.8723007,7,0.133083447,0.462891519,0.75,0.635692609,0.44,0,0.3
150,2/7/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.89749569,0.082960729,0.078342602,0.801613503,0.235068855,0.196221942,0.797587948,0.541627014,0.458650042,3.055921492,4.585189974,8.760298673,6.439933578,0.432322625,16.39325764,3.56700096,7.450307367,0.363288652,2.957828214,1.01003101,54,36,0.040123689,0.801272327,0.686943179,9,0.130340492,0.501686679,0.75,0.692948972,0.46,0,0.5
152,2/7/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.911037974,0.084312048,0.08109852,0.805032135,0.263377264,0.198781416,0.74731819,0.58799778,0.450734505,3.304152309,5.35995897,9.99584383,5.734118561,0.446060078,15.55399501,3.629693288,6.610988519,0.23229196,1.55895415,1.366012349,77,36,0.037646591,0.684186966,0.800231347,7,0.115000149,0.474085975,0.75,0.849723517,0.14,0,0.5
332,2/7/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.912836433,0.115076632,0.051471005,0.811870454,0.233139734,0.247328787,0.857755823,0.56009534,0.48089338,2.42567549,5.225174454,8.183038389,6.303212883,0.447440453,15.8031297,3.057090443,5.625984149,0.341639306,1.529726283,1.15801468,43,36,0.039308658,0.853427517,0.865109509,6,0.179210265,0.479607181,0.75,0.765788094,0.34,0,0.8
266,2/7/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.855807443,0.101983642,0.077663811,0.812266266,0.243557693,0.22251297,0.745296974,0.542670248,0.457427418,2.179644401,5.651793745,9.247974105,5.168138182,0.421334845,14.20075823,3.406337073,6.527341823,0.324076507,1.881938302,1.365101372,38,36,0.038063703,0.661685999,0.765750849,6,0.148117181,0.558590867,0.75,0.541657832,0.11,0,0.3
100,2/7/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.933295349,0.103878447,0.069872736,0.833423515,0.248387775,0.228179508,0.861890676,0.586070374,0.425368677,2.306491657,4.889737537,9.866529987,5.622316024,0.438526984,16.09952128,3.292154446,6.711804702,0.396846098,2.585823224,1.360188648,34,36,0.038892618,0.65092755,0.753307718,9,0.206313397,0.485218586,0.75,0.713689447,0.17,0,0.4
151,2/7/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.881783741,0.101738362,0.078527086,0.853010978,0.247144492,0.235248563,0.861435049,0.504828713,0.490417637,2.212276751,5.596237481,9.109956993,5.74408487,0.409776982,15.58969203,3.764315733,7.141106771,0.343328038,1.521684748,1.17727472,74,36,0.040515826,0.807371531,0.632156351,5,0.207833772,0.538904847,0.75,0.605634631,0.25,0,0.7
58,2/7/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.930888649,0.119667224,0.066899992,0.883830862,0.256437565,0.164683865,0.853958599,0.575739092,0.432830077,2.29948127,4.839535269,8.108259891,5.752947345,0.447652525,16.57565743,3.446742073,7.41045849,0.283191848,1.008082669,1.22901793,32,36,0.039774155,0.68312091,0.768093425,6,0.23129756,0.513250607,0.75,0.712035893,0.35,0,1
846,2/8/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.860376901,0.115545363,0.061034228,0.711580728,0.239722779,0.220217762,0.869074606,0.529858916,0.437212936,2.061639295,5.972525507,9.40878619,6.191160885,0.400791018,16.50775477,4.322674827,5.36910439,0.257741125,1.327196376,1.134719298,19,36,0.039672191,0.666164207,0.715791123,7,0.209774809,0.473297519,0.75,0.629465431,0.16,0,0.6
803,2/8/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.937183504,0.080890019,0.066894855,0.738784244,0.232754816,0.183195021,0.707002005,0.59526638,0.464463107,2.27611782,5.028321224,8.714268193,6.206505737,0.44697962,16.8582345,3.419948231,5.098821247,0.337461975,2.738278747,1.897812795,80,36,0.039101224,0.783774502,0.786715263,10,0.130338994,0.501774421,0.75,0.592002766,0.41,0,0.6
840,2/8/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.911239604,0.105579531,0.091447159,0.744265253,0.245351497,0.194142326,0.882817247,0.599977026,0.406546816,3.198860496,4.226781428,8.785432948,6.924896898,0.443305321,17.0418125,4.589540904,7.069242689,0.368959981,1.541567678,1.326710008,28,36,0.041088243,0.873500952,0.755602242,9,0.161407196,0.569160665,0.75,0.701590099,0.49,0,0.9
184,2/8/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.930235967,0.097359442,0.07877388,0.748040803,0.240086278,0.199973213,0.710403416,0.563945956,0.441299637,2.369955296,4.516669561,9.145400826,5.847617158,0.415382837,15.80283115,4.783690752,6.094436569,0.209944641,1.610733579,1.414155143,17,36,0.041105794,0.745439964,0.63048033,6,0.22685732,0.519646643,0.75,0.688014685,0.31,0,0.9
3,2/8/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.856002952,0.100877524,0.086145313,0.748058795,0.26591863,0.204582562,0.881606282,0.572586001,0.487396858,2.932428319,4.551380314,8.576054804,5.652613523,0.431438001,16.52721198,4.072606859,6.751792644,0.344444825,2.055086242,1.546828445,45,36,0.0410307,0.647963454,0.547236701,10,0.216134929,0.520162361,0.75,0.752197768,0.19,0,0.7
117,2/8/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.885052924,0.083413439,0.078275117,0.760552022,0.243059248,0.170874336,0.814359934,0.543177457,0.422063932,2.211247768,4.767955002,8.613275627,5.146604186,0.412734448,15.17173011,4.562530334,7.775648303,0.369156275,1.795380748,1.572618314,43,36,0.037107563,0.683264362,0.859504609,6,0.523333333,0.657777778,0.847222222,0.718870708,0.22,0,0.7
23,2/8/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.851230978,0.116174823,0.064104348,0.767511865,0.235982274,0.231598706,0.781847323,0.533850691,0.441339878,2.816876656,4.207773478,8.000172791,6.630571694,0.41662703,17.58665498,4.273732862,5.643002778,0.233252132,1.044117305,1.987151774,68,36,0.037663808,0.692846491,0.5074447,10,0.198564845,0.565737017,0.75,0.805722026,0.25,0,0.4
20,2/8/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.941330351,0.113924754,0.0529121,0.772243841,0.234976526,0.240372179,0.86722407,0.59055916,0.45435011,2.413526571,4.643436822,8.310497664,5.218351023,0.430875492,15.38501783,4.686633482,5.247041289,0.336503277,2.335023887,1.23374753,49,36,0.040608193,0.801345833,0.882612022,3,0.19826876,0.516814602,0.75,0.821687046,0.38,0,0.8
258,2/8/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.928081083,0.10147195,0.052434746,0.810186356,0.251542255,0.239629198,0.8457258,0.529672023,0.442491191,2.489567382,4.528254736,8.503048079,5.263345836,0.445556056,16.26321038,4.581966485,5.934136032,0.213184255,1.647050665,1.249628696,84,36,0.037160463,0.81364672,0.746118869,10,0.492777778,0.731111111,0.847222222,0.745061671,0.19,0,1
137,2/8/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.878331565,0.084807841,0.057379708,0.85166681,0.261546415,0.194618804,0.743795682,0.521491618,0.448630224,2.47177209,4.684132623,8.06069373,6.741557333,0.448123574,17.51864823,3.315334097,7.087808059,0.381932435,1.121416663,1.365872106,31,36,0.040012406,0.678429343,0.85459748,9,0.247855241,0.578718872,0.75,0.71168374,0.23,0,0.4
138,2/8/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.85094501,0.081456749,0.056504429,0.875607147,0.265247405,0.229745747,0.86311273,0.524826824,0.43342321,2.280708168,4.327662521,8.91657887,5.240407716,0.443038581,15.76918155,4.373245507,7.789417135,0.266302271,2.011221746,1.065532653,58,36,0.04087335,0.600749632,0.723679653,10,0.243668512,0.471414534,0.75,0.69022331,0.16,0,0.7
139,2/9/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.899984597,0.091803165,0.077542603,0.73565374,0.260970117,0.235473465,0.89663338,0.563861222,0.438163,2.137274488,4.375806812,9.659110322,5.007484912,0.432451167,15.23479027,3.673637526,7.775720285,0.267463017,1.854231212,1.174136577,72,36,0.04095818,0.875877194,0.701666816,10,0.48,0.626666667,0.833333333,0.630872848,0.36,0,0.5
573,2/9/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.94256409,0.11025935,0.098367787,0.748915308,0.255463226,0.207690653,0.72109012,0.532281812,0.420225095,2.158194096,4.473498896,8.479407939,5.920986023,0.432071366,15.05790605,4.329782741,5.503399938,0.359642467,2.212208036,1.603138423,20,36,0.037408466,0.722704988,0.686884242,4,0.44,0.646666667,0.833333333,0.779749262,0.27,0,0.6
79,2/9/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.859240702,0.102464627,0.095593046,0.793894326,0.240165065,0.214555963,0.878661875,0.585294774,0.411222291,2.609838898,4.405328739,8.240244574,6.025223325,0.430530418,15.67870884,4.671344116,6.937986937,0.279653395,2.063749699,1.528157254,100,36,0.038786902,0.704879382,0.655249734,10,0.145111659,0.572765392,0.75,0.743553388,0.44,0,0.8
227,2/9/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.906975866,0.099107578,0.051074512,0.799166962,0.255110725,0.184607467,0.71613798,0.546903588,0.4820093,2.001313789,4.545311234,9.001669544,6.844961397,0.412844028,17.0396691,3.507523894,5.883248778,0.285013386,1.252936858,1.290502582,84,36,0.040714017,0.780944627,0.645718858,9,0.163493102,0.543812358,0.75,0.54616423,0.48,0,1
1727,2/9/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.884080737,0.109567234,0.092727304,0.800288824,0.245381117,0.192111616,0.809974613,0.520030987,0.406858903,2.38934386,5.097387778,8.960592202,6.173478424,0.420174049,17.0816422,3.207162965,6.65235161,0.397674269,1.147438809,1.532429827,78,36,0.03967316,0.703155562,0.640574015,6,0.393333333,0.653333333,0.833333333,0.738909051,0.15,0,1
206,2/9/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.870913464,0.090873545,0.09311118,0.843677357,0.240279463,0.188687577,0.701322203,0.536397264,0.452352597,2.003803801,5.486316321,9.07555901,6.549650463,0.420906022,17.53780013,3.904337264,5.099478677,0.390334907,2.52740915,1.712442381,57,36,0.037679618,0.846993024,0.80232943,10,0.199130554,0.568972107,0.75,0.552630483,0.41,0,0.8
325,2/9/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.92398486,0.089143649,0.089935596,0.852058455,0.262391785,0.176283248,0.748713955,0.585756984,0.420591509,2.543878342,4.389439078,9.644020943,6.560319978,0.425824276,15.68576511,3.361035889,7.802066917,0.263245311,1.170112431,1.226619258,38,36,0.038539799,0.848814286,0.767643,6,0.486666667,0.606666667,0.833333333,0.781216785,0.44,0,0.9
136,2/9/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.924475687,0.097759448,0.079849472,0.862842553,0.260981291,0.218714549,0.836616057,0.540145043,0.45717663,2.832126529,5.550019218,8.404345937,6.413329469,0.446501161,16.73874289,3.417610248,7.415894761,0.347700251,1.257901546,1.361189669,34,36,0.040609711,0.821918007,0.590677409,10,0.244375083,0.517165468,0.75,0.665502187,0.14,0,0.3
183,2/9/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.901910933,0.105609867,0.083642191,0.870196193,0.251150289,0.196158678,0.768040248,0.563820117,0.475425157,3.890921405,5.607047148,9.10317703,5.386940643,0.423478014,15.56965282,3.128680361,7.985241826,0.320132631,1.37082563,1.157429726,72,36,0.038939221,0.61454897,0.727816955,10,0.180290352,0.53196021,0.75,0.755385282,0.45,0,0.9
544,2/9/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.922692082,0.085167941,0.083602117,0.877587095,0.24494958,0.170010827,0.738605889,0.553238973,0.471123727,2.03928123,4.081252041,9.459087838,6.474801743,0.410230863,15.56269783,3.401558201,5.626373501,0.362668896,2.479796149,1.765685867,40,36,0.0395188,0.667213514,0.595613905,9,0.171215238,0.453975596,0.75,0.726135197,0.21,0,1
554,2/9/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.910026304,0.082202805,0.091117765,0.884289647,0.23831461,0.248159969,0.711326011,0.586495716,0.47936153,3.585877885,5.333974427,8.569293361,5.210792553,0.407378798,15.75379165,3.632466681,6.049604025,0.267458888,1.6248391,1.755904375,79,36,0.038826828,0.715530823,0.646029483,8,0.22839617,0.505073519,0.75,0.857306466,0.26,0,0.6
218,2/9/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.890421801,0.105790401,0.060502685,0.88809967,0.24322719,0.176079995,0.762933415,0.528957117,0.486174938,2.553136498,4.142034686,9.333448961,6.362874065,0.447726246,16.7373614,3.404450962,7.621943549,0.260365183,1.882631254,1.252924264,70,36,0.041335244,0.615969024,0.784490558,10,0.393333333,0.706666667,0.833333333,0.718294233,0.23,0,0.3
125,2/9/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.916724752,0.116830022,0.099109664,0.888479561,0.241274684,0.245427121,0.836010928,0.540273557,0.423183974,2.985239226,5.599727031,8.636335909,5.534543382,0.428221818,15.12460333,3.021983395,7.113728202,0.289503944,1.479664774,1.637176604,16,36,0.038369785,0.646479643,0.591335138,10,0.105859563,0.532610965,0.75,0.768890417,0.47,0,0.2
74,2/9/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.923585809,0.080106632,0.056206915,0.89055885,0.243119388,0.16817946,0.841089815,0.561658386,0.454689234,3.515160988,5.032194649,9.202969613,6.091477555,0.438103873,16.61216193,3.734377715,6.842443158,0.325283137,2.650073433,1.557591387,2,36,0.041641588,0.608114048,0.656745783,9,0.216603424,0.463599457,0.75,0.814945976,0.16,0,0.5
179,2/10/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.944951691,0.088627265,0.092381073,0.772390913,0.265279861,0.213432032,0.895149054,0.563497288,0.401309389,2.901974282,5.34452637,9.155436312,6.807006467,0.431248377,16.77897425,4.70900601,6.581009125,0.369333276,2.0355845,1.765656432,43,36,0.038414244,0.86230265,0.622755244,8,0.119595332,0.55142504,0.75,0.841816843,0.28,0,0.4
284,2/10/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.915960003,0.099755338,0.085577077,0.870581107,0.236543523,0.227943137,0.820187182,0.502042736,0.402617164,2.061490293,5.747447351,8.908197375,5.587962649,0.40870021,14.98491687,3.203491843,7.919980092,0.223723312,2.731971347,1.78525145,66,36,0.037480496,0.644355199,0.831627808,7,0.212587911,0.502135035,0.75,0.7086048,0.19,0,0.8
168,2/10/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.93784751,0.095251607,0.094296521,0.884112823,0.249123913,0.152701292,0.88307656,0.522375728,0.444766142,2.846644802,4.465246033,9.722528268,5.419117541,0.421809665,15.24521063,4.60340986,5.169280759,0.259827356,2.77551023,1.202260233,33,36,0.041348458,0.671944069,0.662810015,7,0.166770756,0.569215956,0.75,0.873495115,0.34,0,1
114,2/11/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.866734244,0.117510562,0.067315634,0.734468339,0.253364592,0.208484673,0.814322678,0.565787708,0.470381618,2.073629156,5.941928195,9.410371871,6.529562679,0.408688663,16.93905568,3.520214701,6.59886153,0.337255595,2.761319539,1.831843418,71,36,0.03890725,0.736642138,0.822849731,6,0.147169715,0.503382687,0.75,0.672274372,0.27,0,1
545,2/11/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.9431658,0.110954316,0.097961743,0.73924756,0.26876697,0.205925548,0.88381255,0.509346179,0.440966808,2.102166834,5.169671313,9.705405857,5.246287039,0.43796001,15.16502224,4.808648907,5.191144767,0.313819051,2.141571019,1.773955823,71,36,0.038527408,0.74542543,0.889440242,4,0.10053397,0.50520611,0.75,0.826380568,0.38,0,0.4
56,2/11/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.870174293,0.104491725,0.075202558,0.86410693,0.262067508,0.220299355,0.734259204,0.518115151,0.402411674,2.195875784,4.317037693,8.367309557,6.13139806,0.429733585,15.82664408,3.35894291,5.187886031,0.351080913,1.434155216,1.993534887,14,36,0.039424867,0.741471267,0.832865149,10,0.221353773,0.46853273,0.75,0.696952388,0.45,0,1
123,2/11/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.926946755,0.119663845,0.092618051,0.891227328,0.245712731,0.215500799,0.820825545,0.531985,0.411506892,2.005529644,4.761228215,9.719855324,6.473505193,0.439263435,16.04311658,4.999466449,6.246395979,0.336896523,1.563628627,1.756296899,84,36,0.037514836,0.839410163,0.816056935,9,0.161921059,0.489175488,0.75,0.71064424,0.33,0,0.5
60,2/11/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.915286292,0.081858556,0.085673483,0.893255745,0.23069936,0.223060619,0.809231918,0.535074761,0.416149205,2.137840977,5.620120263,9.539916746,5.167171213,0.420181777,14.54510907,3.323876548,7.565928083,0.249409784,1.67015517,1.020622994,94,36,0.041912978,0.801615971,0.832081179,4,0.169470248,0.563831383,0.75,0.66630872,0.3,0,1
11,2/12/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.915848658,0.097746498,0.053874841,0.72464735,0.260455629,0.229736347,0.887092029,0.598814443,0.425575293,2.222768683,5.933699768,8.04454887,6.529923776,0.412151659,16.06471467,4.172949898,7.611834891,0.289155771,1.542182342,1.741359302,56,36,0.040469684,0.865663339,0.762210473,7,0.175240625,0.486585119,0.75,0.648180617,0.5,0,0.5
312,2/12/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.941594141,0.102271985,0.078141766,0.757759514,0.245600135,0.185490979,0.858999247,0.50840632,0.456052574,2.636175273,4.793606484,9.385135146,6.628690244,0.404563265,16.65157715,4.571499309,5.577990768,0.297486016,2.148903827,1.923487039,37,36,0.039094234,0.657670946,0.559415468,9,0.234106173,0.52121491,0.75,0.861739003,0.37,0,0.9
818,2/12/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.922888768,0.099100137,0.050363237,0.80125987,0.248265953,0.211053499,0.840316774,0.561770122,0.467798295,2.544466613,4.150097844,8.590636415,6.652906534,0.441523994,17.12966421,4.499942356,7.51742537,0.380416988,1.607961012,1.303827951,9,36,0.041301468,0.743760324,0.610846089,10,0.242437144,0.552482787,0.75,0.836314599,0.15,0,0.9
196,2/12/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.941739718,0.107863234,0.089923835,0.828541426,0.265353766,0.213184466,0.786497508,0.504780418,0.456456512,2.324519257,4.031515715,8.365883763,6.855440119,0.405212241,17.26890756,4.995353646,6.972914949,0.202997842,2.820246905,1.657717964,36,36,0.041765124,0.62984741,0.772257689,8,0.146060427,0.542232266,0.75,0.799921971,0.49,0,0.5
5,2/13/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.946267851,0.089672017,0.052574715,0.720572783,0.234843325,0.158819019,0.743952437,0.529031254,0.461700538,2.250210853,5.234654564,8.326189197,6.963869175,0.44021183,17.39224077,3.085562,6.098891675,0.203931371,2.566033499,1.757157093,5,36,0.039866775,0.775500198,0.601683647,8,0.163117417,0.51682542,0.75,0.66446476,0.15,0,0.8
562,2/14/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.87344259,0.093416839,0.092186534,0.870531845,0.260627125,0.178415657,0.870962119,0.546259806,0.439735422,2.558465055,4.989580643,8.918651256,6.096344966,0.434609433,16.19213694,4.349853127,5.105159787,0.36831074,2.178422043,1.352936689,23,36,0.039320558,0.623768341,0.665026529,7,0.248941887,0.513271409,0.75,0.896545146,0.24,0,0.9
289,2/15/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.901583492,0.110732047,0.070984625,0.70650586,0.236300816,0.238653825,0.798208299,0.581338187,0.464353147,2.504462389,5.753461236,9.914664728,6.404345332,0.424043102,15.45886896,3.258953356,7.334885733,0.224745169,1.920599864,1.011405557,24,36,0.037354285,0.760159394,0.888879525,10,0.187356578,0.542663869,0.75,0.76716996,0.12,0,1
92,2/15/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.895064779,0.086777776,0.089755146,0.707844292,0.243623212,0.177201767,0.760986194,0.546465257,0.443981024,2.038837299,5.117051796,8.042343957,5.446374544,0.423457246,15.24043388,3.043517583,6.802537049,0.338642253,1.147585218,1.070416004,63,36,0.041582566,0.668443822,0.893584729,3,0.178569511,0.535778701,0.75,0.801423705,0.42,0,0.9
404,2/15/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.917906547,0.119264487,0.098410518,0.714456934,0.251025236,0.206035105,0.891051205,0.523079983,0.408049335,2.851487233,4.174560503,9.58996075,5.742409718,0.447482787,14.90143549,3.018546901,6.343016379,0.291505618,2.835560914,1.174468442,26,36,0.040154349,0.762326533,0.626380998,9,0.210914839,0.559831197,0.75,0.812693736,0.15,0,1
194,2/15/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.941020212,0.091047062,0.06016909,0.732719658,0.249642814,0.174736214,0.781731217,0.513233518,0.440853899,2.154409948,4.65931399,9.082198149,5.020216726,0.429174824,15.56067169,4.200781671,6.529448347,0.247702222,1.494274187,1.855169377,78,36,0.04095073,0.700077501,0.646173086,10,0.107396183,0.54655182,0.75,0.623960563,0.16,0,0.5
29,2/15/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.905417342,0.084992148,0.080597813,0.735510803,0.249407323,0.206031227,0.744061102,0.563136063,0.475665306,3.104721884,5.264176092,9.993610098,5.66792774,0.424901857,16.52022554,3.798854892,6.891405023,0.369565468,2.064810695,1.032791632,5,36,0.038536697,0.727580293,0.731414463,9,0.163068276,0.498183738,0.75,0.783264279,0.37,0,0.8
