key,startdate,AG04AsymptomaticRate,AG04HospRate,AG04MortalityRate,AG517AsymptomaticRate,AG517HospRate,AG517MortalityRate,AG1849AsymptomaticRate,AG1849HospRate,AG1849MortalityRate,AG5064AsymptomaticRate,AG5064HospRate,AG5064MortalityRate,AG65AsymptomaticRate,AG65HospRate,AG65MortalityRate,IncubationTime,mildContagiousTime,symptomaticTime,hospitalSymptomaticTime,ICURate,ICUtime,PostICUTime,preHospTime,EDVisit,preContagiousTime,postContagiousTime,NumInfStart,householdcontactRate,ProbabilityOfTransmissionPerContact,symptomaticContactRateReduction,hospitalSymptomaticContactRateReduction,ImportationRate,InterventionRate,InterventionRateLow,InterventionMobilityEffect,AsymptomaticReducationTrans,InterventionPerIncrease,locked,
1139,2020-02-15,0.99,0.01,0.0002,0.99,0.01,0.0002,0.9015425474122754,0.08731746483517126,0.08157737322039063,0.7562435462640785,0.23995514337193308,0.22537415494352056,0.8471456696244174,0.5888901484589983,0.40302662198788763,2.0710597107477544,4.98581075325891,8.549848810565367,6.724246551471044,0.42737765729579485,17.39229961664014,3.971853814407351,6.628305946801876,0.38810834185795484,1.3241305939516224,1.5419556084978014,16,36.0,0.03787830521874442,0.7582108695660686,0.7085328162239659,7,0.22927376256928492,0.5404745564324185,0.7500000000000009,0.7740469300720739,0.29,0,
1140,2020-02-15,0.99,0.01,0.0002,0.99,0.01,0.0002,0.927490788410455,0.10905773184430023,0.09465732944996182,0.7631809230635945,0.23454019720212962,0.23920956260064513,0.8990466591023317,0.5957073601121133,0.4489698667308861,2.765276769927849,5.291763442771392,9.135560260788495,5.47909459466953,0.4286159144252288,15.830051355127306,4.485652098111116,7.730402832518514,0.215364550211327,1.5553239344081038,1.859997084940211,54,36.0,0.04095310834603808,0.7053309413286918,0.6478728274123448,8,0.17201402456732073,0.5332534522510368,0.7500000000000009,0.7941270170107302,0.11,0,
1141,2020-02-15,0.99,0.01,0.0002,0.99,0.01,0.0002,0.8554926712974157,0.08966155730514815,0.09890278301090909,0.8482839235930839,0.2642914385699028,0.15058712989230424,0.8887690115904464,0.5461408193268095,0.45256130024550667,2.1460996197581585,5.700367183620109,9.937974574859366,5.502710930855173,0.41717730220033206,16.011361259140703,4.688626044192032,7.839017327200402,0.3451980002271745,2.2478386174949536,1.8469911623267947,25,36.0,0.040023845532943046,0.7614071405541614,0.7134867343084376,9,0.23254164249571002,0.5159861540245945,0.7500000000000009,0.7013194110247951,0.27,0,
1142,2020-02-01,0.99,0.01,0.0002,0.99,0.01,0.0002,0.9107735526667224,0.09872589013947462,0.07452794790384794,0.8498538948376575,0.23990335802541396,0.17474324886917428,0.7958322320929739,0.5707018328891205,0.43615330065199215,2.5865128030199322,4.824384540558239,8.517581182965175,5.558782073656988,0.44255974612487375,15.416394702139943,4.879393676612764,5.455695192004042,0.2586853403058564,2.36936065867883,1.4542514462598923,23,36.0,0.03709138771947327,0.6708529999840567,0.825661900775376,5,0.21947193669597012,0.5718919592150273,0.7500000000000009,0.6564512040573387,0.23,0,
1143,2020-02-05,0.99,0.01,0.0002,0.99,0.01,0.0002,0.8662357666483741,0.10482735288708693,0.06790042512062652,0.7111072088804711,0.24850044051429487,0.17323348294269658,0.8470250022062873,0.5128724032751062,0.4833819371265883,2.746029249677874,4.028513657760371,8.776666671303873,6.872147941707991,0.41407998497825893,16.24688308581482,3.2879074959927572,5.261729326178083,0.37970141721531236,2.0992486643052253,1.5917389586416388,81,36.0,0.0395358162021086,0.7441843367048164,0.726372972534072,6,0.21939571685291503,0.49820502354385093,0.7500000000000009,0.704160560950393,0.11,0,
1144,2020-02-15,0.99,0.01,0.0002,0.99,0.01,0.0002,0.9054173417916218,0.08499214778518273,0.0805978127964441,0.7355108033470592,0.2494073231915225,0.20603122718594186,0.7440611020938089,0.5631360632167794,0.47566530638661103,3.1047218835496095,5.264176091839163,9.993610098246538,5.667927740359867,0.4249018573608525,16.520225536625517,3.798854892173946,6.891405023323227,0.3695654682546467,2.064810694878374,1.0327916316263615,84,36.0,0.038536696502826005,0.7275802931380027,0.7314144634433392,9,0.1830895576739046,0.5382890985216968,0.7500000000000009,0.7832642793824127,0.2,0,
1145,2020-02-04,0.99,0.01,0.0002,0.99,0.01,0.0002,0.8927620010701672,0.11966683165276201,0.0718418826305782,0.7154031986029379,0.25827537277361345,0.19222605860288666,0.7993789700216801,0.5483417440436806,0.4238755139164523,2.5107338837608064,4.388173313612402,8.331126455435777,5.413308359055694,0.40348326743815593,15.65716462155206,3.76462997392779,6.875810544129589,0.37350515802787077,1.8183441948136363,1.847809007322716,80,36.0,0.04193937862779357,0.6592911976419207,0.6900612882902468,3,0.24272938170331676,0.5563608860827405,0.7500000000000009,0.6199346197265688,0.11,0,
1146,2020-02-06,0.99,0.01,0.0002,0.99,0.01,0.0002,0.8928788042292275,0.08116197154422322,0.052102458042241,0.8547618140902365,0.24050665686052378,0.20679897645670037,0.8822907812485965,0.520387054345684,0.47704198912268414,2.238016042869944,5.459697416547965,8.746199641962392,5.896697683243695,0.4125237733704789,16.063187142504628,4.84487430982607,5.5480160353599555,0.3910837646235439,1.8025308237723843,1.6111574884956221,61,36.0,0.0399310653186845,0.8083715764129502,0.6486297141319401,5,0.16787650545919997,0.5717315694361731,0.7500000000000009,0.6399202393569882,0.19,0,
1147,2020-02-03,0.99,0.01,0.0002,0.99,0.01,0.0002,0.8920712692199197,0.11905182975730488,0.09883166534380476,0.7211349447720166,0.259538149493437,0.1937036748700819,0.8414353069557803,0.5991927956688019,0.45535128795397944,3.360241104846648,4.468827280303055,9.449886103521512,5.843182830507328,0.41223323215504093,14.870444411683625,3.5656957325689818,6.310216719405362,0.3850165445685209,1.7541640369901008,1.50090231226162,90,36.0,0.03749886260697298,0.6877812113582348,0.7474024827605283,5,0.1477694251269456,0.5622917097516764,0.7500000000000009,0.7892637816877799,0.33,0,
1148,2020-02-05,0.99,0.01,0.0002,0.99,0.01,0.0002,0.9177386496405596,0.11216473456958892,0.0723984598113392,0.8326813208936197,0.253970109767498,0.22329835175092708,0.7203319284533508,0.5990558317235228,0.41699041224543565,3.01567109859792,5.5961332103306445,8.043894092003534,5.291887700553649,0.41139409465094345,16.111713771182327,4.4965480464442695,6.041713858286363,0.2427827911491834,1.2643207291771503,1.6291305346616483,45,36.0,0.038354649890977054,0.6729540784654856,0.7373392605841613,9,0.6044444444444448,0.8044444444444441,0.8888888888888893,0.6020058753267844,0.45,0,
1149,2020-02-04,0.99,0.01,0.0002,0.99,0.01,0.0002,0.8927620010701672,0.11966683165276201,0.0718418826305782,0.7154031986029379,0.25827537277361345,0.19222605860288666,0.7993789700216801,0.5483417440436806,0.4238755139164523,2.5107338837608064,4.388173313612402,8.331126455435777,5.413308359055694,0.40348326743815593,15.65716462155206,3.76462997392779,6.875810544129589,0.37350515802787077,1.8183441948136363,1.847809007322716,80,36.0,0.04193937862779357,0.6592911976419207,0.6900612882902468,3,0.7199999999999998,0.7744444444444442,0.9027777777777781,0.6199346197265688,0.1,0,
1150,2020-02-15,0.99,0.01,0.0002,0.99,0.01,0.0002,0.9114774259401686,0.10974098943164468,0.0868859711480339,0.8705042932521125,0.25952810971887547,0.17795027274022066,0.8471943603186116,0.5434089199739154,0.43865906846427877,2.066841434909959,4.569645036142367,9.852995972099322,5.6647531990557445,0.435273828025294,16.030914239578273,3.6073486396736527,6.572639392645572,0.22263821328607916,1.3634252994012859,1.3021144156454791,59,36.0,0.03791290668811424,0.6209143870888378,0.5606488309167373,10,0.2225133219797517,0.4942575765960007,0.7500000000000009,0.8251132844224605,0.16,0,
1151,2020-02-15,0.99,0.01,0.0002,0.99,0.01,0.0002,0.8616518655127002,0.10000447434353267,0.07941852800351484,0.7520759688252563,0.26854079647221757,0.1830248263809444,0.8160610034311153,0.5983050238934998,0.4210687457211412,2.0353460251050377,5.608009995710714,9.159637912159672,6.670222424315271,0.4245348087942521,17.617906608140217,3.785529238013999,7.241187208550516,0.2755957404365471,2.7184182217734616,1.1995409654337161,99,36.0,0.03988497223847378,0.8911498576451202,0.5751878382672684,6,0.21601524405138298,0.5654917635704848,0.7500000000000009,0.6388235716026964,0.17,0,
1152,2020-02-08,0.99,0.01,0.0002,0.99,0.01,0.0002,0.8603769006609904,0.11554536295099668,0.061034227595595805,0.7115807280912407,0.23972277941077275,0.22021776191954961,0.8690746057179081,0.529858916152118,0.43721293565294905,2.0616392949902425,5.972525506511766,9.408786189830524,6.191160885187978,0.4007910181763236,16.507754765166816,4.3226748269164466,5.369104390190557,0.25774112486780204,1.3271963759125147,1.134719298085432,83,36.0,0.03967219051744774,0.6661642065881191,0.7157911227494279,7,0.15418606282029979,0.5691840489801905,0.7500000000000009,0.6294654312196855,0.26,0,
1153,2020-02-05,0.99,0.01,0.0002,0.99,0.01,0.0002,0.8760560210898011,0.09313285797722629,0.0653082627443873,0.8784461524315363,0.2684010534629651,0.19393607546757374,0.7271870344173319,0.5066796122823201,0.45762017810939554,2.4988193743337215,5.951361468522905,8.903045548458149,5.54127067018007,0.4170722817253048,14.545246908198745,3.801495837153184,5.087882826260511,0.33233742697880264,1.3076831330390568,1.2723032427673482,9,36.0,0.040072233146634995,0.604079291348185,0.6891147376979077,2,0.10563501367397246,0.49331313133227944,0.7500000000000009,0.723362445895013,0.35,0,
1154,2020-02-04,0.99,0.01,0.0002,0.99,0.01,0.0002,0.9068129967100932,0.11434105361086591,0.08483108649974028,0.8030913282674081,0.2608556075789167,0.1769348580039547,0.8598992027951122,0.5652048143881159,0.44015463552094836,3.442362693967626,5.180391627190674,9.449677271436947,5.3652643820767665,0.42688121901491355,14.551466221474316,3.9950921468888874,6.4361177681584705,0.22041760324677184,1.6917150419185079,1.6377162750697618,96,36.0,0.040380051292017806,0.8593660978310547,0.6974429762441451,7,0.18458139150326636,0.4802199850290356,0.7500000000000009,0.7142076688155725,0.34,0,
1155,2020-02-12,0.99,0.01,0.0002,0.99,0.01,0.0002,0.9158486579239853,0.09774649820454986,0.053874840679637,0.724647349575265,0.26045562949190054,0.2297363470790286,0.8870920288949496,0.598814442502569,0.42557529281910184,2.2227686830788684,5.933699767638877,8.04454887041896,6.529923775687499,0.4121516587186474,16.06471467362646,4.172949897512593,7.6118348911448095,0.28915577050688934,1.5421823422415748,1.741359301515685,49,36.0,0.040469683894464606,0.8656633391803067,0.7622104729767187,7,0.22834087163190328,0.5150278814042815,0.7500000000000009,0.6481806165859484,0.31,0,
1156,2020-02-12,0.99,0.01,0.0002,0.99,0.01,0.0002,0.9158486579239853,0.09774649820454986,0.053874840679637,0.724647349575265,0.26045562949190054,0.2297363470790286,0.8870920288949496,0.598814442502569,0.42557529281910184,2.2227686830788684,5.933699767638877,8.04454887041896,6.529923775687499,0.4121516587186474,16.06471467362646,4.172949897512593,7.6118348911448095,0.28915577050688934,1.5421823422415748,1.741359301515685,25,36.0,0.040469683894464606,0.8656633391803067,0.7622104729767187,7,0.19188837758148775,0.4634311407878883,0.7500000000000009,0.6481806165859484,0.44,0,
1157,2020-02-02,0.99,0.01,0.0002,0.99,0.01,0.0002,0.9051369013210536,0.11408133213471208,0.08859387256748338,0.8538044104166086,0.2698309919722186,0.22393042573425526,0.8082063184072084,0.5003521127226911,0.4512335867787157,2.9879704509566416,4.641041067152381,9.603085599057918,5.2338415946326355,0.44427323156356735,14.984012673623742,3.57840518484371,5.39052712776038,0.20543693288215156,1.0970581577068235,1.0249382786353545,77,36.0,0.040931914355038304,0.7362769912938811,0.5592108878762903,4,0.23028757535877006,0.4890950359092738,0.7500000000000009,0.7292515940824867,0.26,0,
1158,2020-02-02,0.99,0.01,0.0002,0.99,0.01,0.0002,0.8598453568708221,0.08142799438407096,0.0502880228030323,0.7747786810517175,0.25668558692440047,0.19679645527062603,0.872720520431538,0.5808410793520239,0.462677125448624,2.094161283477595,4.038725903024745,9.380244588454708,6.296824611349613,0.41215199490955595,16.608063331842892,3.100067417355505,5.331316761097026,0.29704759564069,1.9554282206901417,1.7848427881245157,12,36.0,0.040038811501970174,0.802254529352259,0.7791336289245896,3,0.24962639866488848,0.5131630214375722,0.7500000000000009,0.7117667692944557,0.22,0,
1159,2020-02-15,0.99,0.01,0.0002,0.99,0.01,0.0002,0.8554926712974157,0.08966155730514815,0.09890278301090909,0.8482839235930839,0.2642914385699028,0.15058712989230424,0.8887690115904464,0.5461408193268095,0.45256130024550667,2.1460996197581585,5.700367183620109,9.937974574859366,5.502710930855173,0.41717730220033206,16.011361259140703,4.688626044192032,7.839017327200402,0.3451980002271745,2.2478386174949536,1.8469911623267947,5,36.0,0.040023845532943046,0.7614071405541614,0.7134867343084376,9,0.20419727156226228,0.5509045934377996,0.7500000000000009,0.7013194110247951,0.49,0,
1160,2020-02-12,0.99,0.01,0.0002,0.99,0.01,0.0002,0.9158486579239853,0.09774649820454986,0.053874840679637,0.724647349575265,0.26045562949190054,0.2297363470790286,0.8870920288949496,0.598814442502569,0.42557529281910184,2.2227686830788684,5.933699767638877,8.04454887041896,6.529923775687499,0.4121516587186474,16.06471467362646,4.172949897512593,7.6118348911448095,0.28915577050688934,1.5421823422415748,1.741359301515685,33,36.0,0.040469683894464606,0.8656633391803067,0.7622104729767187,7,0.2015005440635329,0.5302960264013163,0.7500000000000009,0.6481806165859484,0.24,0,
1161,2020-02-09,0.99,0.01,0.0002,0.99,0.01,0.0002,0.9226920821422696,0.0851679409283917,0.08360211708416497,0.8775870954534466,0.24494957984370042,0.17001082658762606,0.7386058888581042,0.5532389731971651,0.4711237273325331,2.0392812302836414,4.081252040788737,9.459087838260187,6.474801742756607,0.41023086286691934,15.562697828403877,3.4015582009527487,5.626373501323631,0.3626688956826028,2.4797961488254137,1.7656858666449606,58,36.0,0.03951879953217211,0.6672135140619273,0.5956139053022574,9,0.195421090693912,0.525631580102019,0.7500000000000009,0.726135197166227,0.34,0,
1162,2020-02-04,0.99,0.01,0.0002,0.99,0.01,0.0002,0.9272382947654991,0.10906865547165198,0.06687059805093026,0.8223789736873206,0.2577344875469995,0.23198799526675293,0.8491068145072243,0.5671568348012299,0.4106329564356906,2.6098446942838818,4.514459153895421,8.086702568026707,6.751955109762082,0.437446087057882,17.65692004616535,4.130063420477206,7.780711176971531,0.2131562549169587,2.729201744666117,1.3799343794178396,1,36.0,0.04012643262003228,0.8520134476454957,0.5710478171074397,3,0.6772222222222223,0.7938888888888885,0.9027777777777781,0.7712887382723472,0.42,0,
1163,2020-02-15,0.99,0.01,0.0002,0.99,0.01,0.0002,0.9080125065899535,0.08515907753134633,0.06480960509328246,0.8854333804398832,0.2302727741955666,0.151666772950576,0.863457259317334,0.5212713845234371,0.4933240365543973,3.150952254390287,5.623301958568653,8.484052127124142,6.646576245280704,0.4168087316186456,15.647480852005488,3.6314464972616367,5.5511381585806925,0.34453231596968104,1.2833399705339943,1.5349108225416486,99,36.0,0.04072188075530111,0.8697265839548803,0.5762364882170259,6,0.22964464787112554,0.5167260800895093,0.7500000000000009,0.8606120120757251,0.46,0,
1164,2020-02-05,0.99,0.01,0.0002,0.99,0.01,0.0002,0.9397609459553885,0.10035612988799028,0.0737007348850463,0.8864391293078158,0.2524725565083199,0.23440834190189527,0.8411947049356899,0.599089636641095,0.4079200825652326,3.4875919798828523,4.728975973987219,8.417703193739552,6.787783006504263,0.4267375589693088,17.646575124686848,4.798606151636185,6.145658168615356,0.2810228563268998,2.4872776548085027,1.0168142969466527,47,36.0,0.04014878716210184,0.8435392666081771,0.8762012784985116,6,0.12388961179879264,0.5284936809157388,0.7500000000000009,0.7797018942866045,0.36,0,
1165,2020-02-04,0.99,0.01,0.0002,0.99,0.01,0.0002,0.8927620010701672,0.11966683165276201,0.0718418826305782,0.7154031986029379,0.25827537277361345,0.19222605860288666,0.7993789700216801,0.5483417440436806,0.4238755139164523,2.5107338837608064,4.388173313612402,8.331126455435777,5.413308359055694,0.40348326743815593,15.65716462155206,3.76462997392779,6.875810544129589,0.37350515802787077,1.8183441948136363,1.847809007322716,78,36.0,0.04193937862779357,0.6592911976419207,0.6900612882902468,3,0.24902628859764847,0.5354173977766652,0.7500000000000009,0.6199346197265688,0.27,0,
1166,2020-02-11,0.99,0.01,0.0002,0.99,0.01,0.0002,0.9152862923198883,0.08185855573182146,0.08567348291200677,0.8932557451926864,0.2306993603370624,0.22306061876696037,0.809231917769558,0.5350747610794697,0.4161492045247748,2.1378409768793665,5.620120262845251,9.539916745784106,5.167171212925563,0.4201817769243739,14.545109071937786,3.323876547963509,7.5659280831998785,0.2494097844951704,1.6701551695125354,1.0206229941784701,15,36.0,0.04191297785630038,0.801615971436484,0.8320811791993558,4,0.17258839904116408,0.566928913685752,0.7500000000000009,0.6663087195624273,0.13,0,
1167,2020-02-04,0.99,0.01,0.0002,0.99,0.01,0.0002,0.8927620010701672,0.11966683165276201,0.0718418826305782,0.7154031986029379,0.25827537277361345,0.19222605860288666,0.7993789700216801,0.5483417440436806,0.4238755139164523,2.5107338837608064,4.388173313612402,8.331126455435777,5.413308359055694,0.40348326743815593,15.65716462155206,3.76462997392779,6.875810544129589,0.37350515802787077,1.8183441948136363,1.847809007322716,19,36.0,0.04193937862779357,0.6592911976419207,0.6900612882902468,3,0.20594472603138603,0.5372168577839704,0.7500000000000009,0.6199346197265688,0.44,0,
1168,2020-02-09,0.99,0.01,0.0002,0.99,0.01,0.0002,0.8999845968921992,0.09180316451389628,0.07754260303020095,0.7356537398534644,0.26097011738198167,0.23547346519830176,0.8966333802288133,0.5638612224247137,0.43816299959577276,2.1372744875597887,4.37580681186345,9.65911032210986,5.007484911779539,0.4324511673529705,15.234790271895786,3.6736375261989602,7.775720284818322,0.26746301714406473,1.8542312116665869,1.174136577102935,100,36.0,0.04095817977592026,0.875877193989128,0.7016668163141853,10,0.16436205688739752,0.5545797416720126,0.7500000000000009,0.6308728476509855,0.32,0,
1169,2020-02-05,0.99,0.01,0.0002,0.99,0.01,0.0002,0.8662357666483741,0.10482735288708693,0.06790042512062652,0.7111072088804711,0.24850044051429487,0.17323348294269658,0.8470250022062873,0.5128724032751062,0.4833819371265883,2.746029249677874,4.028513657760371,8.776666671303873,6.872147941707991,0.41407998497825893,16.24688308581482,3.2879074959927572,5.261729326178083,0.37970141721531236,2.0992486643052253,1.5917389586416388,62,36.0,0.0395358162021086,0.7441843367048164,0.726372972534072,6,0.20350833097961557,0.4582783227729851,0.7500000000000009,0.704160560950393,0.16,0,
1170,2020-02-03,0.99,0.01,0.0002,0.99,0.01,0.0002,0.9270172022734016,0.11689259253220552,0.08835749371785659,0.7120859139394912,0.2566079617276019,0.19843320145371768,0.86379899826087,0.5031625693480404,0.4977649039277098,2.5776273782787724,4.820630835320647,9.669477314203965,6.485300852438492,0.4241795641449066,16.7777021037628,4.31792560388633,6.485835939481836,0.3718254066776267,2.1181140187876695,1.8189812629390332,58,36.0,0.03920177301790929,0.6139388231742009,0.7265608585532041,8,0.7833333333333334,0.8133333333333335,0.916666666666667,0.5795261212725058,0.14,0,
1171,2020-02-01,0.99,0.01,0.0002,0.99,0.01,0.0002,0.861125970320315,0.08969895942728688,0.05660109612543233,0.8601456630743831,0.23208873468538155,0.22367214488506826,0.7700448443631962,0.5540845430977639,0.4564689614727885,3.5383441187434537,4.790475735672637,9.027822026665818,6.29145248266869,0.42061580364368084,15.592830914872703,3.282599649199229,5.071293355340911,0.3538010576089261,1.4177219604913782,1.787831735193634,3,36.0,0.04148695129234581,0.7882493367817861,0.608888664725025,6,0.12409938266339934,0.4976167162123944,0.7500000000000009,0.6838376397371244,0.16,0,
1172,2020-02-09,0.99,0.01,0.0002,0.99,0.01,0.0002,0.8999845968921992,0.09180316451389628,0.07754260303020095,0.7356537398534644,0.26097011738198167,0.23547346519830176,0.8966333802288133,0.5638612224247137,0.43816299959577276,2.1372744875597887,4.37580681186345,9.65911032210986,5.007484911779539,0.4324511673529705,15.234790271895786,3.6736375261989602,7.775720284818322,0.26746301714406473,1.8542312116665869,1.174136577102935,38,36.0,0.04095817977592026,0.875877193989128,0.7016668163141853,10,0.21625898443073316,0.5466438770336417,0.7500000000000009,0.6308728476509855,0.24,0,
1173,2020-02-12,0.99,0.01,0.0002,0.99,0.01,0.0002,0.9158486579239853,0.09774649820454986,0.053874840679637,0.724647349575265,0.26045562949190054,0.2297363470790286,0.8870920288949496,0.598814442502569,0.42557529281910184,2.2227686830788684,5.933699767638877,8.04454887041896,6.529923775687499,0.4121516587186474,16.06471467362646,4.172949897512593,7.6118348911448095,0.28915577050688934,1.5421823422415748,1.741359301515685,40,36.0,0.040469683894464606,0.8656633391803067,0.7622104729767187,7,0.10780553934568093,0.4766675169766459,0.7500000000000009,0.6481806165859484,0.43,0,
1174,2020-02-02,0.99,0.01,0.0002,0.99,0.01,0.0002,0.9477632962982137,0.1052745530382289,0.05173151068100756,0.8201309190236852,0.26692982429955897,0.1978310585974626,0.86687298191842,0.5548140784156557,0.49052490946170396,2.0004394877300893,5.510512784722533,9.05546710588006,6.769488400766223,0.44971544847927036,15.776491846458978,3.64726419021858,7.773612540609902,0.35941371586707027,1.7519297272769214,1.2480145669660407,78,36.0,0.03842593511368998,0.735294844888774,0.5881475854187206,5,0.10649120661437017,0.5506318813966242,0.7500000000000009,0.5779112946101005,0.29,0,
1175,2020-02-01,0.99,0.01,0.0002,0.99,0.01,0.0002,0.861125970320315,0.08969895942728688,0.05660109612543233,0.8601456630743831,0.23208873468538155,0.22367214488506826,0.7700448443631962,0.5540845430977639,0.4564689614727885,3.5383441187434537,4.790475735672637,9.027822026665818,6.29145248266869,0.42061580364368084,15.592830914872703,3.282599649199229,5.071293355340911,0.3538010576089261,1.4177219604913782,1.787831735193634,17,36.0,0.04148695129234581,0.7882493367817861,0.608888664725025,6,0.22063745849386024,0.529987649728529,0.7500000000000009,0.6838376397371244,0.48,0,
1176,2020-02-03,0.99,0.01,0.0002,0.99,0.01,0.0002,0.9141506402034472,0.08618420842986232,0.0593658212484051,0.764637951136635,0.24685966130163423,0.24258277798865172,0.743533654253688,0.5380194357819141,0.40155937655250673,3.2454313089501325,4.994165060311352,9.511836181533878,5.634430344583408,0.41443778445285856,16.55816830943246,3.0603259422715237,7.839877892728547,0.3157613865822928,1.4286512006680714,1.1327716733816,32,36.0,0.03864244595348947,0.6564588802632072,0.8067523189117121,9,0.14168874929048103,0.5196894158108298,0.7500000000000009,0.6289635129127964,0.13,0,
1177,2020-02-17,0.99,0.01,0.0002,0.99,0.01,0.0002,0.9061979459819144,0.09174041369470934,0.07611071878462876,0.876838376682088,0.2329706790337528,0.1935856639947864,0.729616866355093,0.5839725107501732,0.45017895607177044,2.590717935786765,5.746259933340967,9.570603310139427,5.737635016272483,0.4103875012986312,14.786837865183813,4.410979487187005,5.616646874208365,0.34088348277734765,2.1259697141275344,1.1126965545605332,22,36.0,0.03970555890098699,0.6526141487504347,0.5717451173971531,8,0.15126014360167747,0.5710297181403958,0.7500000000000009,0.8902951959574232,0.5,0,
1178,2020-02-08,0.99,0.01,0.0002,0.99,0.01,0.0002,0.9280810826894513,0.10147194957966373,0.052434745540261396,0.8101863558835166,0.25154225537354397,0.23962919810991834,0.8457258004249378,0.5296720233298485,0.44249119074054916,2.489567382441159,4.528254736114901,8.503048078665254,5.263345835626135,0.44555605637220297,16.263210380544475,4.581966485065645,5.934136031561396,0.213184254654914,1.6470506645335576,1.2496286960178633,67,36.0,0.03716046269322848,0.8136467201333939,0.7461188694112376,10,0.21129787765574218,0.5251017403812375,0.7500000000000009,0.7450616711130009,0.48,0,
1179,2020-02-02,0.99,0.01,0.0002,0.99,0.01,0.0002,0.9115006724685785,0.10996153673624498,0.07392481889025278,0.8858659958752408,0.2426422812437111,0.19888456448157008,0.7802817296718204,0.5087122467747034,0.47776497761867176,2.707220022570371,4.231059168431366,9.638835601935003,5.888270102923916,0.43537712420045327,15.860745135363086,3.876910486784113,7.441582874619224,0.23460798504347793,2.499106529573668,1.5501979789572056,23,36.0,0.04014674570613929,0.8713460596665499,0.6205733054702947,4,0.1106619407745122,0.47214269765423905,0.7500000000000009,0.7252764342827944,0.14,0,
1180,2020-02-07,0.99,0.01,0.0002,0.99,0.01,0.0002,0.9128364331689647,0.11507663224495387,0.05147100481661444,0.8118704543265896,0.23313973448703115,0.2473287867758153,0.8577558234563628,0.5600953401247082,0.4808933802735142,2.425675489714286,5.225174453825158,8.183038389241684,6.303212882698521,0.44744045319849723,15.803129695411606,3.0570904427951358,5.625984148938616,0.34163930593847003,1.529726283416658,1.1580146798025415,36,36.0,0.03930865837805706,0.8534275169146779,0.8651095092738179,6,0.11859192921871187,0.4725082082014839,0.7500000000000009,0.7657880942930391,0.44,0,
1181,2020-02-08,0.99,0.01,0.0002,0.99,0.01,0.0002,0.9413303506281796,0.11392475395348603,0.052912100261414366,0.7722438411003251,0.23497652613421455,0.24037217903035166,0.8672240704388477,0.5905591600611361,0.45435011015604915,2.4135265713487204,4.643436822443611,8.310497663880307,5.218351022811603,0.43087549199681985,15.385017833628822,4.686633482330827,5.247041289201514,0.3365032767231483,2.335023886510415,1.2337475304760848,14,36.0,0.040608192767924205,0.8013458333081886,0.8826120221535885,3,0.17508145367487554,0.4909653379363135,0.7500000000000009,0.8216870459857001,0.35,0,
1182,2020-02-07,0.99,0.01,0.0002,0.99,0.01,0.0002,0.8661165971727308,0.09411433494148444,0.09899576814473468,0.7220962566447624,0.2590285216104018,0.2202761003264169,0.7011154199280641,0.5805809913918579,0.47901747466255434,2.122143086466445,4.586831765187634,9.45478502402548,6.124653525456277,0.43245084267743317,15.556206163839043,4.744595518158182,7.375480620695228,0.3355061081259571,1.0352702470274517,1.5461909830992169,89,36.0,0.03983680974319181,0.7250164135225358,0.8579247093028857,9,0.12776508289251653,0.5448409804801388,0.7500000000000009,0.5134123820028499,0.1,0,
1183,2020-02-01,0.99,0.01,0.0002,0.99,0.01,0.0002,0.861125970320315,0.08969895942728688,0.05660109612543233,0.8601456630743831,0.23208873468538155,0.22367214488506826,0.7700448443631962,0.5540845430977639,0.4564689614727885,3.5383441187434537,4.790475735672637,9.027822026665818,6.29145248266869,0.42061580364368084,15.592830914872703,3.282599649199229,5.071293355340911,0.3538010576089261,1.4177219604913782,1.787831735193634,96,36.0,0.04148695129234581,0.7882493367817861,0.608888664725025,6,0.19985411099503422,0.46711696284196913,0.7500000000000009,0.6838376397371244,0.38,0,
1184,2020-02-04,0.99,0.01,0.0002,0.99,0.01,0.0002,0.9225225911951062,0.09805549113636283,0.05605833340967603,0.7204681956848696,0.25763767530192316,0.18123204563991524,0.7882532132219842,0.5295085423705332,0.45621188430046383,3.585845080532036,4.531152435350574,9.988435547238609,5.3626015453128195,0.4346399652818435,15.797252150071301,4.317688909362863,6.197843976158918,0.21523488535284271,2.364355484721532,1.4909132065934374,50,36.0,0.039875753144753695,0.7656113770107291,0.8369428393055269,7,0.1449634018524597,0.5752250517037203,0.7500000000000009,0.763869137015994,0.27,0,
1185,2020-02-04,0.99,0.01,0.0002,0.99,0.01,0.0002,0.8927620010701672,0.11966683165276201,0.0718418826305782,0.7154031986029379,0.25827537277361345,0.19222605860288666,0.7993789700216801,0.5483417440436806,0.4238755139164523,2.5107338837608064,4.388173313612402,8.331126455435777,5.413308359055694,0.40348326743815593,15.65716462155206,3.76462997392779,6.875810544129589,0.37350515802787077,1.8183441948136363,1.847809007322716,56,36.0,0.04193937862779357,0.6592911976419207,0.6900612882902468,3,0.22700024997387144,0.5123954978593128,0.7500000000000009,0.6199346197265688,0.33,0,
