key,startDate,AG04AsymptomaticRate,AG04HospRate,AG04MortalityRate,AG517AsymptomaticRate,AG517HospRate,AG517MortalityRate,AG1849AsymptomaticRate,AG1849HospRate,AG1849MortalityRate,AG5064AsymptomaticRate,AG5064HospRate,AG5064MortalityRate,AG65AsymptomaticRate,AG65HospRate,AG65MortalityRate,IncubationTime,mildContagiousTime,symptomaticTime,hospitalSymptomaticTime,ICURate,ICUtime,PostICUTime,preHospTime,EDVisit,preContagiousTime,postContagiousTime,NumInfStart,householdcontactRate,ProbabilityOfTransmissionPerContact,symptomaticContactRateReduction,hospitalSymptomaticContactRateReduction,ImportationRate,InterventionRate,InterventionRateLow,InterventionMobilityEffect,AsymptomaticReducationTrans
9,2/1/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.864055852,0.099519138,0.084291662,0.737666026,0.242026734,0.249588157,0.850615089,0.543621245,0.444472254,3.928295993,5.051686759,8.104289863,5.497958601,0.432483187,9.941313925,4.657928891,5.31432029,0.244268967,1.550978745,1.435693554,78,36,0.038495936,0.729510497,0.70186657,4,0.38,0.58,0.77,0.620601658
280,2/3/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.866099225,0.099519138,0.08259324,0.837356239,0.26671743,0.160520598,0.82289329,0.520610053,0.427361962,3.023246717,4.581718671,9.293962145,5.308741039,0.443024358,16.54607567,4.267058751,7.234952943,0.269965598,1.870466907,1.778918172,40,36,0.03734065,0.658402873,0.635423906,6,0.37,0.41,0.73,0.620601658
306,2/20/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.866099225,0.115681259,0.08259324,0.875578802,0.26671743,0.249588157,0.719273784,0.520610053,0.41099346,3.107627866,4.105111353,9.293962145,5.17680579,0.443405985,15.1207902,4.627053934,6.211209826,0.269965598,1.795963144,1.460312432,76,36,0.03734065,0.69136307,0.635423906,4,0.33,0.61,0.9,0.586305343
483,2/27/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.864055852,0.117006433,0.094059252,0.722164451,0.231335789,0.249588157,0.850615089,0.512183045,0.465536582,3.206753651,4.077828433,8.900275766,6.868179501,0.42144096,15.1207902,4.211127925,7.841599905,0.242880268,1.795963144,1.435693554,57,36,0.039206936,0.754891566,0.525785321,9,0.21,0.57,0.83,0.528534077
56,2/16/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.911662031,0.080552927,0.093749865,0.837356239,0.248276145,0.17886182,0.719273784,0.58324296,0.476349316,3.310169117,4.662246907,8.464685039,5.60861736,0.42144096,15.1207902,4.211127925,7.787964028,0.349786552,2.545320456,1.520234895,91,36,0.038495936,0.658402873,0.525785321,4,0.32,0.46,0.83,0.601538558
208,2/1/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.851758061,0.117006433,0.084291662,0.764752538,0.241829686,0.210247251,0.766350094,0.588688416,0.465536582,3.482052183,5.051686759,8.660785259,6.233461401,0.413833515,16.32421491,3.519622042,6.679387338,0.326345379,1.730039634,1.781931412,76,36,0.037626373,0.85590206,0.635423906,3,0.38,0.42,0.83,0.605474778
456,2/24/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.864055852,0.10116784,0.094059252,0.746564396,0.231335789,0.217930237,0.766350094,0.573288139,0.473319679,3.771300537,4.908989579,8.900275766,6.812714493,0.42144096,9.79282321,4.001796481,5.373789185,0.349786552,1.795963144,1.460312432,76,36,0.038495936,0.658402873,0.727022455,4,0.38,0.58,0.83,0.601538558
105,2/1/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.896557661,0.095086817,0.061989754,0.737666026,0.231335789,0.160785844,0.877450107,0.599531386,0.49686248,3.405107365,5.120392268,8.480200157,5.497958601,0.442871798,10.48819769,3.140956673,6.537252306,0.242880268,1.942010244,1.334272427,56,36,0.039066893,0.658402873,0.530712826,10,0.24,0.54,0.82,0.54812414
228,2/3/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.915754417,0.115681259,0.072782367,0.777153395,0.26671743,0.249588157,0.82289329,0.520610053,0.427361962,2.33496126,4.581718671,9.293962145,5.833071968,0.431313127,9.887074151,3.813913658,5.373789185,0.242880268,1.870466907,1.435693554,40,36,0.03734065,0.685818973,0.635423906,6,0.18,0.48,0.73,0.620601658
152,2/28/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.896557661,0.091505429,0.060468137,0.837356239,0.233260781,0.201629944,0.795469704,0.574963212,0.427361962,3.482052183,5.193109997,8.522890038,6.013340349,0.412479918,15.1207902,4.599156369,5.322376627,0.20879228,1.870466907,1.435693554,76,36,0.039206936,0.663083225,0.605870814,4,0.28,0.48,0.83,0.645493971
315,2/28/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.896557661,0.117006433,0.060468137,0.895182094,0.233260781,0.210247251,0.788732906,0.599531386,0.426291963,3.482052183,4.122442899,8.733295585,5.497958601,0.411415126,9.270844401,4.599156369,7.117004652,0.305743978,2.84844894,1.460312432,2,36,0.039066893,0.658402873,0.5666476,9,0.37,0.47,0.88,0.645493971
68,2/28/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.896557661,0.099519138,0.08259324,0.837356239,0.269421965,0.240010586,0.788732906,0.573507285,0.427361962,2.887957718,4.581718671,8.660785259,5.833071968,0.412479918,16.54607567,4.599156369,7.234952943,0.269965598,1.870466907,1.425737098,2,36,0.039206936,0.663083225,0.605870814,4,0.28,0.4,0.83,0.601538558
123,2/28/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.896557661,0.091505429,0.084291662,0.836057294,0.269421965,0.240010586,0.788732906,0.57259869,0.475301534,2.213200666,4.581718671,8.522890038,5.54535107,0.418990904,15.1207902,4.900786918,5.322376627,0.20879228,1.870466907,1.778918172,78,36,0.039687939,0.702809716,0.676591207,4,0.1,0.45,0.83,0.601538558
352,2/28/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.866099225,0.115681259,0.073807676,0.704129031,0.231335789,0.150287875,0.719273784,0.515869283,0.444472254,3.013865152,5.811996489,8.660785259,5.308741039,0.442871798,9.941313925,4.627053934,5.236388127,0.294624133,2.84844894,1.435693554,68,36,0.038495936,0.88836714,0.525785321,1,0.24,0.61,0.83,0.600259852
400,2/1/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.911662031,0.105194071,0.060468137,0.746564396,0.237107392,0.238125713,0.874808853,0.512183045,0.492265785,3.482052183,4.122442899,9.056847006,6.013340349,0.445983906,9.715542107,3.762488493,6.211209826,0.242880268,1.795963144,1.435693554,76,36,0.039066893,0.695296516,0.59891394,4,0.35,0.63,0.9,0.620601658
198,2/28/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.896557661,0.099519138,0.062774761,0.707294543,0.233260781,0.150287875,0.894874052,0.576147654,0.465536582,2.151459395,4.077828433,8.798756194,5.497958601,0.413833515,9.528832374,4.211127925,5.322376627,0.20879228,2.84844894,1.460312432,68,36,0.03734065,0.663083225,0.525785321,9,0.24,0.41,0.83,0.600259852
12,2/15/2020,0.99,0.01,0.0002,0.99,0.01,0.0002,0.896557661,0.089692909,0.094059252,0.704129031,0.233260781,0.249588157,0.894874052,0.545575559,0.436998453,3.013865152,5.051686759,8.660785259,6.868179501,0.417224402,9.528832374,4.211127925,5.202030193,0.244268967,1.795963144,1.520234895,13,36,0.03734065,0.673353596,0.525785321,4,0.34,0.63,0.77,0.601538558
