state_code,state_fips,state_name,county_fips,county_name,county_population,last_updated,date,weekday,covid,grade_total,n_grade_total,daily_distance_diff,grade_distance,n_grade_distance,daily_visitation_diff,grade_visitation,n_grade_visitation,encounters_rate,grade_encounters,n_grade_encounters
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-09-20,1,POST,F,1,-0.089460543,F,1,-0.202488498,F,1,-0.302640218,F,1
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-09-21,2,POST,F,1.3,-0.116052599,F,1,-0.162334934,F,1,-0.505897413,D,2
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-09-22,3,POST,F,1,-0.083647727,F,1,-0.145011515,F,1,-0.359727887,F,1
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-09-23,4,POST,F,1,-0.10316403,F,1,-0.105480963,F,1,-0.280354817,F,1
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-09-24,5,POST,F,1,-0.14498668,F,1,-0.156214206,F,1,-0.290840307,F,1
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-09-25,6,POST,F,1,-0.138419809,F,1,-0.139706798,F,1,0.092163881,F,1
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-09-26,7,POST,F,1,-0.055837543,F,1,-0.130914801,F,1,0.409835399,F,1
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-09-27,1,POST,F,1,-0.170110121,F,1,-0.154799517,F,1,-0.083699597,F,1
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-09-28,2,POST,F,1,-0.141710544,F,1,-0.106540582,F,1,-0.26858478,F,1
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-09-29,3,POST,F,1,-0.015238962,F,1,-0.108726743,F,1,-0.33795033,F,1
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-09-30,4,POST,F,1,0.019325707,F,1,-0.105844198,F,1,-0.22431271,F,1
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-10-01,5,POST,F,1,0.162051645,F,1,-0.095995818,F,1,-0.128569131,F,1
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-10-02,6,POST,F,1,-0.053065422,F,1,-0.159167524,F,1,-0.075723455,F,1
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-10-03,7,POST,F,1,-0.062994183,F,1,-0.166129979,F,1,-0.082624162,F,1
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-10-04,1,POST,F,1,-0.137291671,F,1,-0.163231796,F,1,-0.330840511,F,1
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-10-05,2,POST,D-,1.7,-0.257951205,D,2,-0.220197659,F,1,-0.541446511,D,2
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-10-06,3,POST,F,1.3,-0.202223924,F,1,-0.071099085,F,1,-0.403073888,D,2
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-10-07,4,POST,F,1,-0.218977909,F,1,-0.086722449,F,1,-0.395276985,F,1
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-10-08,5,POST,F,1.3,-0.224054873,F,1,-0.184291059,F,1,-0.410781171,D,2
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-10-09,6,POST,F,1,-0.165723933,F,1,-0.226846578,F,1,-0.197874935,F,1
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-10-10,7,POST,F,1,-0.073320796,F,1,-0.233213306,F,1,0.103037723,F,1
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-10-11,1,POST,F,1,-0.158821773,F,1,-0.26504777,F,1,-0.340668791,F,1
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-10-12,2,POST,F,1,-0.202525332,F,1,-0.119700603,F,1,-0.377054338,F,1
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-10-13,3,POST,F,1,-0.132500982,F,1,-0.068064163,F,1,-0.369376928,F,1
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-10-14,4,POST,F,1,-0.117707301,F,1,-0.061996497,F,1,-0.320086162,F,1
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-10-15,5,POST,F,1,-0.121989553,F,1,-0.127878905,F,1,-0.271930577,F,1
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-10-16,6,POST,F,1,-0.11387262,F,1,-0.103109566,F,1,-0.03055519,F,1
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-10-17,7,POST,F,1,-0.05352465,F,1,-0.104646183,F,1,0.176645266,F,1
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-10-18,1,POST,F,1,-0.065110479,F,1,-0.176194528,F,1,-0.255978293,F,1
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-10-19,2,POST,F,1,-0.141708617,F,1,-0.194679111,F,1,-0.399877456,F,1
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-10-20,3,POST,F,1,-0.102152051,F,1,-0.15247796,F,1,-0.378697363,F,1
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-10-21,4,POST,F,1.3,-0.106429336,F,1,-0.165778037,F,1,-0.436711101,D,2
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-10-22,5,POST,F,1,-0.173327857,F,1,-0.225830705,F,1,-0.384522636,F,1
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-10-23,6,POST,F,1,-0.095724181,F,1,-0.180011713,F,1,-0.194529138,F,1
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-10-24,7,POST,F,1,-0.031111471,F,1,-0.135800511,F,1,0.009624253,F,1
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-10-25,1,POST,F,1,-0.139732243,F,1,-0.18161373,F,1,-0.322147412,F,1
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-10-26,2,POST,F,1.3,-0.204570136,F,1,-0.208847464,F,1,-0.494037756,D,2
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-10-27,3,POST,F,1,-0.072950088,F,1,-0.068547602,F,1,-0.384582382,F,1
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-10-28,4,POST,F,1,-0.129807049,F,1,-0.088694299,F,1,-0.355933991,F,1
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-10-29,5,POST,F,1,-0.187561961,F,1,-0.171016229,F,1,-0.354948176,F,1
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-10-30,6,POST,F,1,-0.122779699,F,1,-0.128362394,F,1,-0.059263327,F,1
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-10-31,7,POST,F,1,-0.195868203,F,1,-0.230754588,F,1,-0.080144688,F,1
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-11-01,1,POST,D-,1.7,-0.297594435,D,2,-0.192235367,F,1,-0.406867783,D,2
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-11-02,2,POST,F,1.3,-0.195857873,F,1,-0.188499848,F,1,-0.497114694,D,2
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-11-03,3,POST,F,1,-0.073957816,F,1,-0.056569061,F,1,-0.235365791,F,1
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-11-04,4,POST,F,1.3,-0.154103244,F,1,-0.183758189,F,1,-0.512738374,D,2
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-11-05,5,POST,F,1.3,-0.176119826,F,1,-0.267558312,F,1,-0.52683852,D,2
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-11-06,6,POST,F,1.3,-0.245423712,F,1,-0.223360249,F,1,-0.402506297,D,2
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-11-07,7,POST,F,1,-0.193787904,F,1,-0.118541901,F,1,-0.184402126,F,1
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-11-08,1,POST,F,1.3,-0.218564095,F,1,-0.220631987,F,1,-0.518474026,D,2
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-11-09,2,POST,F,1.3,-0.183459542,F,1,-0.182863533,F,1,-0.496547104,D,2
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-11-10,3,POST,F,1.3,-0.11246344,F,1,-0.081251301,F,1,-0.444418385,D,2
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-11-11,4,POST,F,1.3,-0.231503986,F,1,-0.051384835,F,1,-0.419922368,D,2
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-11-12,5,POST,F,1.3,-0.190242277,F,1,-0.250430257,F,1,-0.461027879,D,2
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-11-13,6,POST,F,1,-0.191413617,F,1,-0.122957661,F,1,-0.221444883,F,1
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-11-14,7,POST,F,1,-0.182775581,F,1,-0.159372472,F,1,-0.131377211,F,1
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-11-15,1,POST,F,1.3,-0.24607944,F,1,-0.249939034,F,1,-0.493410419,D,2
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-11-16,2,POST,F,1.3,-0.236877202,F,1,-0.211407075,F,1,-0.587720084,D,2
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-11-17,3,POST,F,1.3,-0.131479767,F,1,-0.147885291,F,1,-0.557279302,D,2
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-11-18,4,POST,F,1.3,-0.189733726,F,1,-0.198002205,F,1,-0.569527311,D,2
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-11-19,5,POST,F,1.3,-0.190394199,F,1,-0.225995172,F,1,-0.551603396,D,2
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-11-20,6,POST,F,1,-0.151330665,F,1,-0.155478287,F,1,-0.375351566,F,1
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-11-21,7,POST,F,1,-0.18461882,F,1,-0.154185371,F,1,-0.189361076,F,1
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-11-22,1,POST,F,1.3,-0.227477537,F,1,-0.230408229,F,1,-0.4594446,D,2
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-11-23,2,POST,F,1.3,-0.19021364,F,1,-0.149174913,F,1,-0.519937813,D,2
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-11-24,3,POST,F,1.3,-0.113900222,F,1,-0.006452566,F,1,-0.472887536,D,2
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-11-25,4,POST,F,1.3,-0.188540686,F,1,-0.096737368,F,1,-0.478384203,D,2
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-11-26,5,POST,B,4,-0.466199474,C,3,-0.766550952,A,5,-0.832560762,B,4
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-11-27,6,POST,F,1.3,-0.361512502,D,2,0.378907709,F,1,0.210521466,F,1
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-11-28,7,POST,F,1,-0.180889701,F,1,-0.067495757,F,1,-0.115873025,F,1
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-11-29,1,POST,F,1.3,-0.236558958,F,1,-0.089942502,F,1,-0.425180049,D,2
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-11-30,2,POST,F,1.3,-0.187283508,F,1,-0.110961729,F,1,-0.592679034,D,2
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-12-01,3,POST,F,1.3,-0.163484983,F,1,-0.083722211,F,1,-0.574456387,D,2
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-12-02,4,POST,F,1.3,-0.163699737,F,1,-0.060828955,F,1,-0.553037309,D,2
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-12-03,5,POST,F,1.3,-0.162538053,F,1,-0.16340376,F,1,-0.531319499,D,2
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-12-04,6,POST,F,1.3,-0.245721341,F,1,-0.135076805,F,1,-0.403701225,D,2
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-12-05,7,POST,F,1,-0.19883733,F,1,-0.041909234,F,1,-0.133826813,F,1
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-12-06,1,POST,F,1.3,-0.239678686,F,1,-0.101604626,F,1,-0.451528204,D,2
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-12-07,2,POST,F,1.3,-0.169194126,F,1,-0.122079232,F,1,-0.579236098,D,2
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-12-08,3,POST,F,1.3,-0.164926615,F,1,-0.112674827,F,1,-0.624912208,D,2
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-12-09,4,POST,F,1.3,-0.158120115,F,1,-0.240319128,F,1,-0.70243314,D,2
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-12-10,5,POST,F,1.3,-0.22284454,F,1,-0.264362955,F,1,-0.70655564,D,2
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-12-11,6,POST,D-,1.7,-0.283127123,D,2,-0.10932593,F,1,-0.739296658,D,2
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-12-12,7,POST,D-,1.7,-0.273124323,D,2,-0.301756,F,1,-0.548974555,D,2
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-12-13,1,POST,D-,1.7,-0.353519949,D,2,-0.292100429,F,1,-0.688153754,D,2
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-12-14,2,POST,D-,1.7,-0.300999623,D,2,-0.188654976,F,1,-0.65469578,D,2
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-12-15,3,POST,F,1.3,-0.199079171,F,1,-0.114178859,F,1,-0.626674726,D,2
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-12-16,4,POST,C+,3.3,-0.455130989,C,3,-0.630537718,C,3,-0.870021744,B,4
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-12-17,5,POST,D+,2.3,-0.371205091,D,2,-0.531128302,F,1,-0.86380812,B,4
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-12-18,6,POST,D-,1.7,-0.329830845,D,2,-0.177558371,F,1,-0.614008493,D,2
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-12-19,7,POST,F,1,-0.197661465,F,1,0.099125966,F,1,0.183247242,F,1
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-12-20,1,POST,F,1,-0.191129563,F,1,-0.148361504,F,1,0.020976066,F,1
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-12-21,2,POST,F,1,-0.146701212,F,1,-0.185604126,F,1,0.034896973,F,1
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-12-22,3,POST,F,1,-0.061985805,F,1,0.681373504,F,1,0.184770775,F,1
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-12-23,4,POST,F,1,-0.119189325,F,1,0.9255108,F,1,0.412792845,F,1
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-12-24,5,POST,F,1.3,-0.346051855,D,2,0.31425517,F,1,0.157227692,F,1
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-12-25,6,POST,B,4,-0.539094706,C,3,-0.882276444,A,5,-0.834890871,B,4
MD,24,Maryland,24043,Washington County,150926,2020-12-30 14:13:35.13358 UTC,2020-12-26,7,POST,F,1.3,-0.267587772,D,2,0.193937279,F,1,0.289207452,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-02-24,2,PRE,F,1,-0.030659264,F,1,-0.110599298,F,1,1.043835484,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-02-25,3,PRE,F,1,-0.01224916,F,1,0.025553352,F,1,1.278533247,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-02-26,4,PRE,F,1,0.02608319,F,1,-0.055243043,F,1,1.20691135,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-02-27,5,PRE,F,1,0.042224871,F,1,0.016238179,F,1,1.242119667,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-02-28,6,PRE,F,1,0.032957332,F,1,0.033062424,F,1,1.642303823,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-02-29,7,PRE,F,1,0.013001013,F,1,0.123480166,F,1,1.544166119,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-03-01,1,PRE,F,1,0.043059542,F,1,0.025984083,F,1,0.868670456,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-03-02,2,PRE,F,1,0.004718398,F,1,-0.085121591,F,1,0.942812451,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-03-03,3,PRE,F,1,-0.027030036,F,1,-0.042998348,F,1,0.961658396,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-03-04,4,PRE,F,1,-0.034744031,F,1,-0.009615309,F,1,1.019145835,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-03-05,5,PRE,F,1,0.007315853,F,1,-0.11249799,F,1,0.985836722,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-03-06,6,PRE,F,1,-0.029312871,F,1,-0.166713799,F,1,1.076742843,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-03-07,7,PRE,F,1,0.020700792,F,1,-0.03335596,F,1,1.417248172,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-03-08,1,PRE,F,1,-0.059074774,F,1,-0.033629368,F,1,0.597376496,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-03-09,2,POST,F,1,-0.075737443,F,1,-0.121432089,F,1,0.934813881,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-03-10,3,POST,F,1,-0.030267136,F,1,-0.046218453,F,1,0.904061389,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-03-11,4,POST,F,1,-0.019223829,F,1,-0.162959544,F,1,1.067977287,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-03-12,5,POST,F,1,-0.065012396,F,1,-0.17481986,F,1,0.314102944,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-03-13,6,POST,F,1,-0.179860726,F,1,-0.215723402,F,1,0.291896868,F,1
MD,24,Maryland,24045,Wicomico County,103195,2020-12-30 14:13:35.13358 UTC,2020-03-14,7,POST,F,1,-0.211201554,F,1,-0.33581032,F,1,0.009426825,F,1
